id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Artist,Title,Author,publish_date
19548,61G3tDZQNhg,2018-02-21,17,04:58:52,3270395,29532,2670,6877,,"Ronda Rousey confronts Asuka, Alexa Bliss and Charlotte Flair: Royal Rumble 2018 (WWE Network)",WWE,2018-01-29
19539,6OcOO1k-vGE,2018-02-21,10,09:49:15,23600245,441246,18806,25691,Bruno Mars and Cardi B,Finesse (LIVE From The 60th GRAMMYs ®),,2018-01-29
19426,7-T08gSQmxk,2018-02-21,26,16:00:00,1104564,50364,1985,361,,January Favourites 2018 | Zoella,Zoella,2018-02-12
19460,7FM_MfpYOLU,2018-02-21,1,20:19:09,738985,61802,338,3583,,PEOPLE TELL THEIR CRUSH THEY LIKE THEM (vol. IX),Mikey Murphy,2018-02-11
19382,7KPcfdbVTic,2018-02-21,24,17:00:00,949718,12924,354,1569,,Hotel Staff Have to BUY THEIR OWN NAME TAGS! | Hotel Hell,Gordon Ramsay,2018-02-18
19409,7RZzxbZ6WWY,2018-02-21,10,08:00:00,66767,1318,75,211,Manic Street Preachers,Distant Colours (Official Video),,2018-02-16
19421,7Usr96nwjqI,2018-02-21,24,21:02:40,787241,31353,1863,8164,,Black Panther - Movie Review,Chris Stuckmann,2018-02-14
19571,8BAhwgjMvnM,2018-02-21,1,15:59:54,8754305,84952,7054,14127,,Pacific Rim Uprising - Official Trailer 2 [HD],Legendary,2018-01-24
19542,8h7cnLWQKtM,2018-02-21,26,13:01:28,948835,15272,404,285,,My Houzz: Gordon Ramsay’s Surprise Renovation,HouzzTV,2018-01-30
19436,9S1Gc1nSXd4,2018-02-21,10,17:00:02,2510393,55809,2545,4475,Rick Ross,"Florida Boy ft. T-Pain, Kodak Black",,2018-02-12
19467,9TRjE7i0ERY,2018-02-21,10,11:00:01,40095389,298299,11855,9273,Yandel,Sólo Mía (Official Video) ft. Maluma,,2018-02-09
19558,9f5zD7ZSNpQ,2018-02-21,10,16:00:01,8087086,235128,4068,8508,Kali Uchis,"After The Storm ft. Tyler, The Creator, Bootsy Collins",,2018-01-25
19417,9lH5NgUnPUs,2018-02-21,22,18:31:00,320086,29338,159,1418,,SANRIO | My Trip to Tokyo,Marzia,2018-02-16
19405,A9k89DYdHKQ,2018-02-21,10,14:00:03,495626,6517,811,666,Janelle Monáe,Dirty Computer [Trailer],,2018-02-16
19474,ABLsSWE06q4,2018-02-21,10,21:00:01,3300689,79841,938,1461,"Whethan, Dua Lipa",High (Audio),,2018-02-08
19419,AOvCyD9bbDM,2018-02-21,10,16:00:01,1808891,77434,4864,9831,Remy Ma,Melanin Magic (Pretty Brown) ft. Chris Brown,,2018-02-14
19523,AQNj9fMnzDo,2018-02-21,10,08:00:25,15161528,109482,5459,2509,"Melendi, Carlos Vives",El Arrepentido,,2018-02-02
19461,A_xWDAbnBSU,2018-02-21,10,05:00:01,4711748,60525,1810,1535,Migos,Walk It Talk It (Audio) ft. Drake,,2018-02-09
19458,B7AjF4of300,2018-02-21,17,17:00:59,1470221,19095,683,1049,,Why It's Almost Impossible to Do a Quintuple Jump | WIRED,WIRED,2018-02-09
19456,BHloD113J54,2018-02-21,24,16:00:01,368535,16491,695,795,,Young King - Black Panther Jaden Smith Parody (Nerdist Presents),Nerdist,2018-02-12
19525,BJeCOo_CRyE,2018-02-21,10,17:30:02,3281356,129328,1717,6754,Charlie Puth (feat. Boyz II Men),If You Leave Me Now (Studio Session),,2018-02-01
19492,BhIEIO0vaBE,2018-02-21,22,20:27:38,59042373,0,0,0,,To Our Daughter,Kylie Jenner,2018-02-04
19556,CWAX-tiepMo,2018-02-21,1,16:00:00,1579456,53385,2934,21386,,RWBY Volume 5: Chapter 14 - Haven's Fate | Rooster Teeth,Rooster Teeth,2018-01-27
19560,D18e8aU-UWs,2018-02-21,10,14:44:02,10373686,154711,4014,7417,"Sia, David Guetta & Afrojack",Helium (Sia vs. David Guetta & Afrojack),,2018-01-25
19413,D_eZxSYRhco,2018-02-21,24,17:00:02,2843096,30036,1146,6333,,READY PLAYER ONE - Come With Me,Warner Bros. Pictures,2018-02-15
19516,EFNeulNdfRI,2018-02-21,1,05:44:26,797565,6055,791,2727,,The Mooch | Real Time with Bill Maher (HBO),Real Time with Bill Maher,2018-02-03
19532,ElKPnh0Q8pU,2018-02-21,1,17:02:19,981150,26143,455,1325,,A Boogie Wit Da Hoodie - Somebody feat. Don Q [Official Music Video],A-Boogie Wit Da Hoodie,2018-02-01
19485,Ew-3-8itpjc,2018-02-21,26,17:45:37,555564,20422,227,977,,How to Make 29 Handmade Pasta Shapes With 4 Types of Dough | Handcrafted | Bon Appétit,Bon Appétit,2018-02-07
19547,FtX7GY_iPok,2018-02-21,24,21:10:42,1190649,12185,253,963,,The Voice 2018 - Never Underestimate the Power of Kelly Clarkson (Promo),The Voice,2018-01-29
19557,GJTtiYMdMtk,2018-02-21,10,08:00:00,4273570,51997,1423,1502,"Mabel, Not3s",Fine Line (Official Video),,2018-01-25
19570,GWMKelv5Bmw,2018-02-21,23,20:00:02,2328380,76998,2725,5548,,MIRANDA vs. IPHONE X FACE ID,Colleen Ballinger,2018-01-24
19531,Gc71AmT_b2k,2018-02-21,10,14:00:01,10244550,366465,4199,16508,Bazzi,Mine (Official Video),,2018-01-31
19522,HEVonh8bjC0,2018-02-21,1,20:02:16,1831810,12814,1882,2046,,DISOBEDIENCE | Official Trailer | In theaters April 27,Bleecker Street,2018-02-01
19432,HMKoFuOzkxc,2018-02-21,10,16:18:09,430216,7798,568,980,Lonzo Ball (ZO2),LaVar (Born 2 Ball),,2018-02-15
19448,HTDNGv61-Dk,2018-02-21,1,09:00:46,372543,2468,49,121,,THE GUERNSEY LITERARY & POTATO PEEL PIE SOCIETY - Official Trailer - Starring Lily James,StudiocanalUK,2018-02-13
19420,HtNWc1AIU20,2018-02-21,17,15:00:06,1299765,31293,556,5398,,Kevin Durant x LeBron James x Cari Champion | ROLLING WITH THE CHAMPION,UNINTERRUPTED,2018-02-15
19399,ILZ7Oy3gM5U,2018-02-21,1,10:08:16,174095,7374,195,1542,,Dumping on Fifty Shades Freed for 25 Minutes,Jenny Nicholson,2018-02-17
19541,IdyXKJ8NcNI,2018-02-21,22,00:57:07,592289,33888,234,1098,,all women are queens,Star Wars Memes,2018-01-16
19534,IkV5VpEROW0,2018-02-21,22,13:00:16,1841450,49863,1045,3042,,73 Questions With Donatella Versace | Vogue,Vogue,2018-01-31
19437,IrmTRb2Ar1I,2018-02-21,1,10:27:54,176926,4233,221,1649,,Black Panther premieres in Kenya - BBC News,BBC News,2018-02-14
19527,J6-8DQALGt4,2018-02-21,24,13:59:16,43181083,132984,3877,8552,,Alexa Loses Her Voice – Amazon Super Bowl LII Commercial,amazon,2018-01-31
19470,JQbjS0_ZfJ0,2018-02-21,10,17:00:02,26684828,643930,12811,39230,"Kendrick Lamar, SZA",All The Stars,,2018-02-06
19528,JVDyowAzBrU,2018-02-21,10,17:25:58,13818666,586649,61063,63440,Pabllo Vittar,Então Vai (Feat. Diplo) (Videoclipe Oficial),,2018-02-02
19383,JeRtUXTQ_aQ,2018-02-21,10,13:30:01,470830,26967,711,1575,James Bay,Wild Love,,2018-02-19
19553,KIEVOMxKWxc,2018-02-21,20,16:00:52,525308,12857,447,1680,,Off Camera Secrets | Grand Theft Auto V - Boundary Break,Shesez,2018-01-28
19502,L0xKz5TsYb0,2018-02-21,10,05:00:00,1948758,36486,1093,1058,"Sting, Shaggy",Don't Make Me Wait (Official),,2018-02-06
19434,LF32cBrUAy8,2018-02-21,17,20:45:31,107945,5008,47,219,,Barça lands in Bilbao ahead of the game against  Eibar,FC Barcelona,2018-02-16
19536,LHUKKrcXfJs,2018-02-21,10,19:35:00,703352,13993,584,1167,CHVRCHES,Get Out,,2018-01-31
19530,L_Ko2895D2E,2018-02-21,22,15:24:38,640539,3117,1046,5398,,Rose McGowan has meltdown on stage at Barnes & Nobles book signing after trans heckler yells at her,Great Interesting Funny - GIF,2018-02-02
19518,LxoGNkLpgZk,2018-02-21,10,05:00:01,4796685,133562,11386,13533,Iggy Azalea,Savior (Lyric Video) ft. Quavo,,2018-02-02
19546,M2zrC1QF7Zo,2018-02-21,10,03:00:02,2538616,115066,578,5294,Jay Park (박재범) X Yultron (율트론),'Forget About Tomorrow'  [Official Music Video],,2018-01-30
19544,M3mJkSqZbX4,2018-02-21,10,03:07:01,9634313,97146,9220,5193,"Zedd, Maren Morris, Grey",The Middle (Official Music Video),,2018-01-29
19445,MLywBJCOK6Q,2018-02-21,28,18:33:45,113669,2985,52,318,,Elon Musk's Forgotten Career In Video Games,Scott Manley,2018-02-13
19576,MUcBkpwnKcE,2018-02-21,24,15:00:01,3997980,27272,3104,7751,,"No Broken Bones, But Addicted To Wearing Casts! | My Strange Addiction",tlc uk,2018-01-22
19440,Mjl4OReUX-c,2018-02-21,22,21:00:01,366953,9090,222,1036,,When mum gets dad's car wrapped for Valentines Day 🚗❤️,LadBaby Official,2018-02-11
19526,N6hVmn9FM7o,2018-02-21,20,20:41:43,149127,10189,12,242,,Farewell.,ArchD n' Bacon_,2018-02-02
19503,NNJKWVmK-GM,2018-02-21,19,00:49:30,6355169,9534,409,1211,,Tourism Australia Dundee Super Bowl Ad 2018 w/ Chris Hemsworth and Danny McBride (Extended),Australia,2018-02-05
19452,NV-3s2wwC8c,2018-02-21,10,05:03:31,26313700,425585,11247,29312,BlocBoy JB,BlocBoy JB & Drake Look Alive Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali,,2018-02-09
19490,NooW_RbfdWI,2018-02-21,24,23:28:16,22892962,265445,7436,20878,,Jurassic World: Fallen Kingdom - Official Trailer #2 [HD],Universal Pictures,2018-02-04
19487,OTHHeIAYfuU,2018-02-21,10,17:00:02,1036518,28044,853,2681,MGMT,Me and Michael,,2018-02-07
19441,OTVF8zFIyyQ,2018-02-21,24,14:16:36,433333,13358,287,2893,,Half in the Bag Episode 140: The Cloverfield Paradox and the Netflix Conundrum (SPOILERS),RedLetterMedia,2018-02-13
19506,OjhBeB9ESqw,2018-02-21,22,06:11:24,136362,1064,52,99,,Best minute of Frasier,I20N3Y,2013-08-21
19381,Q17z9a03YaM,2018-02-21,24,13:51:08,654748,67049,706,6110,,Rich Brian - Cold (Official Music Video),88rising,2018-02-20
19481,QBOzHhuTzvw,2018-02-21,24,18:02:23,324878,5702,312,1383,,"Full Actresses Roundtable: Saoirse Ronan, Jennifer Lawrence, Mary J Blige | Close Up With THR",The Hollywood Reporter,2018-02-07
19498,QH9UE7FDbcM,2018-02-21,24,10:38:10,2084128,82051,1165,3806,,[Red Velvet - Bad Boy] KPOP TV Show | M COUNTDOWN 180208 EP.557,Mnet K-POP,2018-02-08
19447,QLUXGKtRaEs,2018-02-21,24,17:00:02,482232,51002,392,674,,3 COUNTRIES IN 24 HOURS [NO PLANNING],PointlessBlogVlogs,2018-02-11
19538,QNzzJzdgUto,2018-02-21,24,15:10:43,3297319,34915,819,2077,,DORITOS BLAZE vs. MTN DEW ICE | Super Bowl Commercial with Peter Dinklage and Morgan Freeman,Doritos®,2018-01-30
19509,QS8bma7LRX4,2018-02-21,24,05:57:36,4840695,76589,3083,4270,,Natalie’s Rap 2 - SNL,Saturday Night Live,2018-02-04
19384,STEUAcTmXTg,2018-02-21,10,12:00:01,429082,106914,226,8704,[MIXTAPE] I.M,Fly With Me (MV),,2018-02-20
19575,S_1SwS7Jj-Y,2018-02-21,24,18:00:05,769705,9169,463,708,,Path To The NFL Draft! Workout With Du'Vonta Lampkin,Verne Troyer,2018-01-24
19429,SlQPqC_bX6s,2018-02-21,20,17:58:56,95224,4391,178,3184,,Is Smash 4 Dying?,ZeRo,2018-02-15
19469,TX0UsGn0GPc,2018-02-21,1,08:30:29,584619,11435,364,2243,,Mini Wedding Cake for Valentine's Day Teeny Weeny Challenge #4,How To Cook That,2018-02-09
19427,UDIkXCDdLTo,2018-02-21,17,22:54:54,126525,1171,44,407,,Adam Silver on secretive All-Star draft format: It could be revisited | The Jump | ESPN,ESPN,2018-02-15
19438,URfbzdgxFmE,2018-02-21,24,11:19:39,392337,21636,292,5041,,Sardonicast #01: The Cloverfield Paradox & Oscar Nominations,Sardonicast,2018-02-12
19424,Uv1xscwDtIQ,2018-02-21,1,15:39:44,1182092,17901,1447,1502,,Uncle Drew Teaser Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,2018-02-14
19477,V-F7tpdPZ-E,2018-02-21,15,17:51:42,1677544,47282,1306,6252,,Faking My Death In Front of My Cat - Mean Kitty Reacts,TheMeanKitty,2018-02-08
19453,V0nfRcc4PJ0,2018-02-21,24,19:06:02,109307,7285,465,1704,,Redacted Tomatoes: The Story of Black Panther,The Rageaholic,2018-02-12
19379,V5cOvyDpWfM,2018-02-21,17,01:37:11,14647590,32892,117128,44404,,Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game,MLG Highlights,2018-02-19
19543,V6wWKNij_1M,2018-02-21,1,13:59:54,2823998,17781,778,1626,,Hereditary | Official Trailer HD | A24,A24,2018-01-30
19463,VA7Y_Psp5l4,2018-02-21,10,16:01:53,1086879,51334,1065,3371,End Game,Behind The Scenes,,2018-02-09
19446,VQhvtVJvcdg,2018-02-21,24,15:00:07,792773,5921,434,411,,Lonzo Ball Performs Bad and Boujee by Migos | Lip Sync Battle Preview,Lip Sync Battle,2018-02-12
19401,VwAnsAUYnw4,2018-02-21,10,20:00:02,8879623,309536,10892,23575,"Jay Rock, Kendrick Lamar, Future, James Blake",King's Dead,,2018-02-15
19395,WTyNJOXycQk,2018-02-21,15,18:40:06,106337,5386,68,1063,,Male or Female? How to Tell the Sex of a Kitten!,Kitten Lady,2018-02-18
19391,XUqRem0W8L8,2018-02-21,10,16:03:41,13884808,720230,14407,60394,Drake,God's Plan (Official Music Video),,2018-02-16
19388,XZ-IYxacK3I,2018-02-21,10,20:26:12,19356,1766,71,261,dodie Party Tattoos Official Lyrics & Meaning,Verified,,2018-02-20
19389,Xg_4tbLnIOc,2018-02-21,10,09:00:02,703123,78743,715,4044,SMTOWN,"BoA 보아 'ONE SHOT, TWO SHOT' MV",,2018-02-20
19564,Xk_2NB0RIaA,2018-02-21,1,15:03:35,2527374,107138,1321,6305,,Over Again (Official Video) - Mike Shinoda,Mike Shinoda,2018-01-25
19403,YBpdL9hSac4,2018-02-21,1,03:34:44,27621052,424048,16210,46909,,Incredibles 2 - Olympics Sneak Peek,Disney•Pixar,2018-02-15
19423,YMw28iNfXAs,2018-02-21,1,18:30:12,95113,3806,232,310,,BOY TALK! | VALENTINES DAY EDITION | Sophia and Cinzia,Sophia and Cinzia,2018-02-14
19449,YuAA5DEXbG4,2018-02-21,24,19:07:15,303253,54601,161,3787,,it me ur valentine,doddlevloggle,2018-02-14
19402,Z0vLiQLpsc8,2018-02-21,23,03:24:33,3222946,81715,18649,33795,,"Jimmy Kimmel on School Shooting in Parkland, Florida",Jimmy Kimmel Live,2018-02-16
19480,ZlPgrJFMFYY,2018-02-21,24,02:00:01,845299,6794,1669,2597,,Is Melania Shading the President?,Wendy Williams,2018-02-08
19550,ZnHW63aXXB8,2018-02-21,24,00:01:05,416854,5442,321,1228,,Lil Uzi Vert Gives Unimpressed 2018 Grammys Interview | E! Live from the Red Carpet,E! Live from the Red Carpet,2018-01-29
19392,ZxD3o-9H1lY,2018-02-21,25,19:58:46,1549959,46460,9521,45022,,Florida student to NRA and Trump: 'We call BS',CNN,2018-02-17
19397,_0ovuLsnU1A,2018-02-21,24,01:53:02,1922167,35569,4330,8846,,Descendants 3 Official Teaser 💚💜,Disney Descendants,2018-02-17
19439,_DiGQRaaHvg,2018-02-21,24,18:00:02,601704,11186,839,1215,,The Grand Tour: Legally Tesla,The Grand Tour,2018-02-12
19517,_J7dEhYttbQ,2018-02-21,26,18:02:13,4891169,152621,6206,20673,,My children don't exist.,Hobbie Stuart,2018-02-01
19404,_hMQe2U4c6w,2018-02-21,10,05:01:00,9437149,319960,17437,21253,The Chainsmokers,You Owe Me,,2018-02-16
19393,aAG9G35ioT8,2018-02-21,1,06:19:58,314007,15740,1083,5492,,BLACK PANTHER Movie Review- REEL IT IN,ralphthemoviemaker,2018-02-18
19508,aMGQgC5yV-o,2018-02-21,10,01:29:58,1980011,41085,958,2375,Rich Homie Quan Changed (WSHH Exclusive,Official Music Video),,2018-02-06
19406,abSc5wLOqBM,2018-02-21,24,19:30:01,54400,6933,49,695,,DID BLACK PANTHER LIVE UP TO THE HYPE? BLACK PANTHER MOVIE REVIEW | Reviews In A Car | Kingsley,Kingsley,2018-02-18
19459,af6L1jBZGYA,2018-02-21,23,05:01:39,1546560,17427,947,1360,,Jimmy Fallon and Paul Rudd Recreate King of Wishful Thinking Music Video,The Tonight Show Starring Jimmy Fallon,2018-02-10
19568,bYXM3uz1bjM,2018-02-21,10,00:00:01,956390,18658,1321,1233,James Blake,If The Car Beside You Moves Ahead (Official video),,2018-01-26
19515,baj6llvgpWA,2018-02-21,10,05:00:00,16166030,176677,14836,9910,Justin Timberlake,Man of the Woods (Official Video),,2018-02-02
19450,bkI4AZn_saY,2018-02-21,23,16:00:04,91108,5534,518,380,,Things We Did As Siblings (relatable),Marcus Butler,2018-02-13
19501,c24xTGTaTNI,2018-02-21,22,07:00:01,402596,9601,292,678,,This Is the Oldest Restaurant in the World,Great Big Story,2018-02-07
19433,c5E9Rns3HOo,2018-02-21,22,17:00:05,111730,6591,198,605,,SINGLE ON VALENTINES DAY? & GRWM,Helen Anderson,2018-02-13
19476,cWGWYAhLuAQ,2018-02-21,24,17:00:03,1101619,59639,645,5134,,This is what happens when you don't sleep in | Will Smith Vlogs,Will Smith,2018-02-07
19493,chjObfl72xQ,2018-02-21,23,11:30:01,1297711,23337,420,2284,,한국 컵라면+소주를 처음 먹어본 동계올림픽 전설들의 반응!,영국남자 Korean Englishman,2018-02-07
19435,colIbxVLUrA,2018-02-21,24,14:00:05,2022094,55403,1828,2658,,Dua Lipa Shows Ellen Her 'New Rules',TheEllenShow,2018-02-13
19513,cq6wjjN73Q0,2018-02-21,22,15:10:56,1482831,18360,214,2630,,First Breath After Lung Transplant,Rob Ronnenberg,2017-10-22
19484,d7gOtEwaJzw,2018-02-21,10,05:22:50,406748,2267,438,155,Atlantic Records,This is Me [Dave Aude Remix] (from The Greatest Showman Soundtrack),,2018-02-09
19488,dNW0B0HsvVs,2018-02-21,24,13:28:28,10914957,197433,25139,32032,,Solo: A Star Wars Story Official Teaser,Star Wars,2018-02-05
19380,doFpACkiZ2Q,2018-02-21,24,16:01:10,135325,1472,467,395,,Derren Brown: The Push I Official Trailer [HD] I Netflix,Netflix,2018-02-20
19497,doP7xKdGOKs,2018-02-21,24,00:10:40,4925427,96368,2677,0,,Tide | Super Bowl LII 2018 Commercial | It's a Tide Ad,Tide,2018-02-05
19464,dzxFdtWmjto,2018-02-21,24,14:00:04,15125424,210880,24956,33545,,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,2018-02-08
19422,e1bEWoblGZA,2018-02-21,22,20:30:00,1985896,148406,6392,9016,,unboxing video,bill wurtz,2018-02-13
19563,eEDZuFw34YM,2018-02-21,28,17:00:04,1535560,33534,1133,2093,,What If Your Airplane Door Burst Open Mid-Flight?,AsapSCIENCE,2018-01-25
19520,ev2RHDUkE4M,2018-02-21,24,08:43:12,293461,4621,82,400,,Jenna Fischer Discusses Her 'Office' Chemistry with John Krasinski,theoffcamerashow,2018-02-03
19574,f1xIeTCgoFk,2018-02-21,22,11:23:21,6023641,184392,2582,14061,,BLACKPINK - INTRO +  ‘마지막처럼 (AS IF IT’S YOUR LAST)’ in 2018 Seoul Music Awards,BLACKPINK,2018-01-25
19519,gLOxQxMnEz8,2018-02-21,24,06:37:54,535942,22363,1689,5059,,Bright: The Apotheosis of Lazy Worldbuilding | Video Essay,Lindsay Ellis,2018-02-02
19510,gZItyr1SNjU,2018-02-21,10,09:00:03,8344633,460321,2341,47791,[M/V] SEVENTEEN(세븐틴),고맙다(THANKS),,2018-02-05
19475,geeTiovdXLQ,2018-02-21,27,14:00:07,470882,15323,701,1748,,How Long Will Our Monuments Last?,Life Noggin,2018-02-08
19486,h-6fIyaVmDM,2018-02-21,24,22:22:43,3229547,20578,1423,2974,,Pawn Stars: Dana White Wants Rick's 1600s Japanese Katana (Season 15) | History,HISTORY,2018-02-06
19457,h6Yx7IIl8iY,2018-02-21,10,05:00:04,6286204,213890,5847,13251,Chris Jeday,"Ahora Dice (Remix) ft. J Balvin, Ozuna, Anuel AA, Cardi B, Offset, Arcángel",,2018-02-12
19472,hFFn8K2O4po,2018-02-21,23,02:00:01,1981361,20821,1526,3398,,"Trump Wants a Military Parade, Lies About Immigration: A Closer Look",Late Night with Seth Meyers,2018-02-08
19431,i6pw07k3GkM,2018-02-21,25,14:18:32,431973,10232,292,841,,How figure skating scoring rewards risk over artistry,Vox,2018-02-13
19411,iqsQ0KHImrU,2018-02-21,10,14:00:07,1208545,74060,298,11358,민경훈 (Min Kyung Hoon) X 김희철 (Kim Hee Chul),후유증 (Falling Blossoms) MV,,2018-02-17
19398,jzD_yyEcp0M,2018-02-21,10,12:41:36,8759945,424596,7482,29551,Marshmello & Anne-Marie,FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,,2018-02-16
19418,kLpH1nSLJSs,2018-02-21,10,00:00:03,63079356,2060572,76008,118129,Bad Bunny,Amorfoda | Video Oficial,,2018-02-15
19443,kZkIDiw0jDU,2018-02-21,24,13:15:43,959689,8817,2305,9679,,"Troy Ave Takes The Stand On The Breakfast Club, Talks '2 Legit 2 Quit', Street Cred + More",Breakfast Club Power 105.1 FM,2018-02-12
19442,lGEY8IulWiA,2018-02-21,1,21:09:34,8202122,376969,8149,28251,,Lucas the Spider - Musical Spider,Lucas the Spider,2018-02-10
19577,lYATz3STgew,2018-02-21,10,01:00:01,4325436,80553,3209,10331,Lil Wayne,Big Bad Wolf (Official Audio) D6 Reloaded,,2018-01-24
19511,lp_bsz_4e3U,2018-02-21,24,19:54:40,476701,9386,298,1161,,Gotham Season 4 See Your Own Darkness Extended Trailer (HD),TV Promos,2018-02-03
19552,lpzJNwur6Zk,2018-02-21,10,09:00:04,4006986,124769,3371,7609,jypentertainment,SUZY (수지) 'HOLIDAY (Feat. DPR LIVE)' M/V,,2018-01-29
19415,m4-sL1r9i1I,2018-02-21,10,05:00:03,1372042,103601,880,3645,Demi Lovato,Tell Me You Love Me (Acoustic),,2018-02-16
19465,m4faDISwSVo,2018-02-21,1,23:35:41,5141162,185672,5001,33849,,Why I Left Nickelodeon,Butch Hartman,2018-02-08
19412,mXiFHDfvn4A,2018-02-21,22,08:06:35,2359375,88690,2271,4282,,Frank Ocean - Moon River,Blonded,2018-02-15
19478,mcsTWPSMDtg,2018-02-21,22,16:00:20,2771301,121634,2679,6198,,Migos x Tasty Whip Up Stir Fry,Tasty,2018-02-07
19416,meLOY29qarc,2018-02-21,20,17:00:06,1221119,33378,319,4489,,Rainbow Six Siege: Operation Chimera - New Operators Lion & Finka | Trailer | Ubisoft [US],Ubisoft US,2018-02-15
19455,n0j_CX1S2es,2018-02-21,17,13:53:22,5033160,81775,5411,16932,,NOTHING BEATS A LONDONER,Nike,2018-02-09
19454,n1PrGpIekYY,2018-02-21,10,17:00:07,762622,131042,955,10132,Niall Horan,On The Loose (Lyric Video),,2018-02-12
19387,nFpEuUY-zQ0,2018-02-21,22,05:25:11,1344340,6649,781,1143,,"Draymond Green on his reaction during Fergie's National Anthem, new All Star format & more",Swish Daily,2018-02-19
19451,nt7b-Qp34hk,2018-02-21,23,17:00:03,167248,8694,46,722,,YouTube Valentine 2018,Evan Edinger,2018-02-11
19482,o4fHlldbRHo,2018-02-21,23,21:12:07,173974,8835,153,536,,CHUFFED (DAD SONG) - Music Video #1 / Aunty Donna - The Album,Aunty Donna,2018-02-08
19569,oEtEBOy0ys8,2018-02-21,24,20:41:17,343478,24259,544,5107,,THINGS WE ALL DID IN BRITISH SECONDARY SCHOOL,Luke Birch,2018-01-25
19495,oI42BohDabU,2018-02-21,24,13:01:03,3536122,103339,2077,3906,,Katy Perry Watches Fan Covers On YouTube | Glamour,Glamour Magazine,2018-02-06
19535,oaU82_uGTQg,2018-02-21,24,06:36:25,1342267,23263,686,1245,,Drop the Mic w/ Helen Mirren,The Late Late Show with James Corden,2018-01-31
19499,p55AlBd8XDU,2018-02-21,10,17:00:58,1814699,71103,5119,4347,Anitta,Vai Malandra (Alesso & KO:YU Remix) with Anwar Jibawi | Official Video,,2018-02-07
19578,p5HH2UfZ2wE,2018-02-21,15,17:11:43,1036313,24095,298,1706,,DOG TRIES TO WAKE UP SLEEPING PIG,Newsflare,2018-01-23
19549,p5N6tFob_Rw,2018-02-21,23,18:00:10,1730735,97239,717,5110,,MY SKIN STORY,ThatcherJoe,2018-01-28
19390,pVgx8pYpwRE,2018-02-21,10,16:23:00,254444,7119,195,863,BBC Radio 1,Camila Cabello on THAT Blue Ivy Grammys moment,,2018-02-19
19491,pVxOVlm_lE8,2018-02-21,24,02:12:09,32735481,355258,16288,30282,,Marvel Studios’ Avengers: Infinity War - Big Game Spot,Marvel Entertainment,2018-02-05
19514,pisY6J2Ky6U,2018-02-21,24,22:00:04,5360773,173730,6347,10227,,ADULTS REACT TO KARMA IS A BITCH CHALLENGE,FBE,2018-02-02
19554,pjTj-_55WZ8,2018-02-21,10,12:00:16,29986826,259702,5657,3295,Rudimental,"These Days feat. Jess Glynne, Macklemore & Dan Caplen [Official Video]",,2018-01-25
19489,qQYou9xSKys,2018-02-21,24,15:30:52,258745,4959,130,997,,What Mark Hamill Thinks Of 'Solo: A Star Wars Story' (Exclusive),Entertainment Tonight,2018-02-07
