id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Author,Title,Artist,publish_date
9996,8V08Gu1DOgE,2018-01-03,24.0,02:30:47,2130659.0,28119.0,4721.0,2933.0,Fifty Shades,Fifty Shades Freed - Mrs. Grey Will See You Now [HD],,2018-01-02
10084,94oSf_56ilU,2018-01-03,17.0,05:07:03,138288.0,437.0,133.0,247.0,GINOBILEEEH,Inside the NBA | Charles Barkley thanks trump for the tax cut and says he’s buying a new Rolex 😂😂,,2017-12-22
10039,AGbuiYvynhY,2018-01-03,22.0,13:00:01,48003.0,1632.0,71.0,114.0,Megan Ellaby,WHAT I GOT FOR CHRISTMAS 2017 | Megan Ellaby,,2017-12-29
10094,AN3vM-T-lm0,2018-01-03,24.0,15:43:12,68146.0,1655.0,181.0,314.0,Ami Horowitz,Bernia'acs get burned by Republican Tax Plan,,2017-12-22
10175,AenmqoozqoA,2018-01-03,10.0,18:57:09,6200213.0,114988.0,4264.0,2575.0,,Dirty Sexy Money (Official Video),David Guetta & Afrojack ft Charli XCX & French Montana,2017-12-14
10009,AfC2pHj0VZA,2018-01-03,10.0,06:18:25,877679.0,44170.0,365.0,2735.0,,'MIC Drop' Performance On Dick Clark’s New Year's Rockin' Eve with Ryan Seacrest 2018,BTS (방탄소년단),2018-01-01
10136,B-t4bU3-lHA,2018-01-03,24.0,23:26:30,674573.0,20350.0,2930.0,9156.0,The Daily Wire,Ben Shapiro​ Reviews Star Wars: The Last Jedi (SPOILERS),,2017-12-18
10013,BRWLN_Hxo8Y,2018-01-03,25.0,04:01:44,44000.0,2408.0,198.0,600.0,The White House,President Trump New Year's Eve Ball,,2018-01-01
10124,Bzu4G8uZs-4,2018-01-03,10.0,05:00:00,1524467.0,107759.0,1261.0,3688.0,,Wolves,"Selena Gomez, Marshmello",2017-12-20
10176,CHXD9k19q1Y,2018-01-03,10.0,18:00:38,726170.0,79317.0,1041.0,6264.0,,In The Middle,dodie,2017-12-15
10122,CYebJBcLZHA,2018-01-03,29.0,15:56:46,76660.0,4803.0,27.0,222.0,TEDx Talks,In Disaster There is Opportunity - Finding a Path Through Paralysis | Martyn Ashton | TEDxBristol,,2017-12-19
10065,DD2snaPATbI,2018-01-03,23.0,21:13:11,111663.0,7015.0,412.0,2281.0,randytaylor69,Presents from Father Christmas,,2017-12-25
10150,Ddt0k3yU9Q8,2018-01-03,20.0,22:31:45,125171.0,8318.0,1264.0,2340.0,LevelCapGaming,70 Plot Hole Questions For Star Wars The Last Jedi - Spoilers!,,2017-12-18
10091,DfYRIN3U3SU,2018-01-03,10.0,14:33:45,639066.0,3693.0,163.0,128.0,,November Rain Guns N' Roses,odontoscar1986,2013-07-09
10003,Dg--VBBuWhk,2018-01-03,20.0,05:17:55,140487.0,774.0,231.0,248.0,Julius Caesar,BRITNEY SPEARS TOXIC NEW YEARS EVE PERFORMANCE 2017,,2018-01-01
10066,DrApVH3afMI,2018-01-03,22.0,20:21:57,950050.0,120227.0,225.0,13229.0,danisnotinteresting,some bloopers from phil is not on fire 9,,2017-12-25
10102,E60w-0q8Y0Y,2018-01-03,24.0,01:25:59,3035321.0,177612.0,9281.0,118.0,boogie2988,"It's true, wife and I are getting a divorce.  Here's whats next for us.",,2017-12-20
10108,Ei6AtHXJ9dg,2018-01-03,23.0,16:00:40,149991.0,3082.0,32.0,186.0,PlayFunGamesPictures,Letterkenny New Season - Back to Chirpin',,2017-12-22
10035,FVjXoM4DjTU,2018-01-03,22.0,20:29:58,259562.0,12184.0,186.0,677.0,SprinkleofChatter,Christmas Day 2017!,,2017-12-28
10070,Ff7wbSwTuEk,2018-01-03,23.0,02:33:48,1509580.0,13029.0,970.0,2997.0,Mark Sales,Rocket in the Sky plus Accident.,,2017-12-23
10148,FntZKz9fXp8,2018-01-03,24.0,08:06:27,416464.0,8907.0,602.0,3880.0,SYLO: Star Wars,Mark Hamill NEVER Knew About Luke's Fate in The Last Jedi? (Spoilers) | Star Wars The Last Jedi,,2017-12-18
10126,GLZZn7lCtcI,2018-01-03,17.0,20:43:52,83708.0,321.0,51.0,443.0,FightHype.com,FLOYD MAYWEATHER KILLS UFC TALK; DENIES DANA WHITE CLAIM: I'M NOT DOING IT,,2017-12-20
10140,GRkHQ3RCW34,2018-01-03,1.0,03:11:04,35702.0,0.0,0.0,0.0,Noah Antwiler,Spoony & April Review Star Wars The Last Jedi (12-17-17),,2017-12-21
10100,GRwmtpr79qE,2018-01-03,22.0,03:50:46,1037581.0,20569.0,5018.0,12585.0,Kevin Smith,THE LAST JEDI - KEVIN SMITH'S REVIEW,,2017-12-21
10092,HHauPi8CS4k,2018-01-03,15.0,23:00:00,227914.0,4405.0,418.0,615.0,The Dodo,Girl Cries Over Dog's New Haircut | The Dodo,,2017-12-21
10171,HL1LiSiBPMo,2018-01-03,10.0,15:39:24,506919.0,12761.0,185.0,844.0,,Walk On Water/Stan ft Skylar Grey on Radio 1,Eminem,2017-12-15
10047,HZzeieUGyA4,2018-01-03,24.0,22:34:58,1377404.0,12519.0,439.0,252.0,Proximity,G-Eazy & Halsey - Him & I (Audiovista Remix),,2017-12-26
10178,I8S7ZH4-wIs,2018-01-03,17.0,07:58:53,459115.0,2114.0,185.0,365.0,Pro Wrestling Sheet,Macaulay Culkin Interferes In Wrestling Match Using ‘Home Alone’ Tactics,,2017-12-15
10026,IFE_dep7_zI,2018-01-03,26.0,18:24:02,68631.0,2116.0,134.0,139.0,HelloOctoberxo,WHAT I WORE THIS MONTH: DECEMBER | Hello October,,2017-12-29
10179,INHVfx05Sy8,2018-01-03,24.0,10:00:01,923276.0,8753.0,188.0,321.0,Jimmy Kimmel Live,Will Smith on His Competitive Friend Michael Jordan,,2017-12-15
10125,INRXOIgmNUU,2018-01-03,22.0,19:49:41,26371.0,2332.0,11.0,67.0,Daniel J. Layton,A Festive Effortless Chat with TimH - COLLABMAS DAY 10!,,2017-12-20
10010,IXNrHusLXoM,2018-01-03,10.0,11:00:07,965999.0,61657.0,834.0,2822.0,,Friend Of Mine (Original Video) ft. Vargas & Lagola,Avicii,2017-12-31
10080,ItL6vcUrpUs,2018-01-03,10.0,17:00:20,4513621.0,138227.0,3451.0,4666.0,,CORNER STORE (Official Music Video),MACKLEMORE FEAT DAVE B & TRAVIS THOMPSON,2017-12-21
10018,KB_GCuJwPE4,2018-01-03,22.0,22:21:12,507222.0,12609.0,1734.0,1696.0,iJustine,"iMac Pro, New Apple Store and Star Wars!",,2017-12-29
10128,Ku-WC1EaPXI,2018-01-03,10.0,16:33:22,10416816.0,346852.0,40201.0,44288.0,,Mama Don't Worry (Still Ain't Dirty) (Official Music Video) | Danielle Bregoli,BHAD BHABIE,2017-12-18
10044,Kx90AspFmEA,2018-01-03,26.0,19:03:32,140831.0,4312.0,168.0,244.0,Inthefrow,WHAT I GOT FOR CHRISTMAS 2017 | VLOGMAS 68,,2017-12-27
10105,LPsRp7uUXUk,2018-01-03,25.0,19:27:36,713841.0,42455.0,4559.0,15979.0,Sargon of Akkad,Gender Wars: The Last Snowflake,,2017-12-20
10058,Lfy5Esue_ls,2018-01-03,22.0,00:45:37,105052.0,363.0,11.0,135.0,Voca Productions,Opening Cantina Scene [1080p],,2016-12-19
10072,LmOPXhFensg,2018-01-03,1.0,19:12:09,1734003.0,33456.0,548.0,2726.0,FXitinPost,STAR WARS - Sc.38 Reimagined (Unofficial Short Scene) Teaser Trailer,,2017-12-22
10020,Lu7a7zKbJo0,2018-01-03,10.0,15:59:08,434213.0,21385.0,454.0,898.0,,Him & I (RMND Remix),G-Eazy & Halsey,2017-12-30
10111,MFWF9dU5Zc0,2018-01-03,24.0,12:00:02,9849109.0,93733.0,50983.0,32557.0,Warner Bros. Pictures,OCEAN'S 8 - Official 1st Trailer,,2017-12-19
10185,Mdm8rpv045U,2018-01-03,24.0,21:10:01,635252.0,26226.0,950.0,6056.0,Fundamental Disappointment,Mark Hamill Hurts,,2017-12-15
10021,MnpB1X5VbOQ,2018-01-03,24.0,16:00:03,288929.0,5494.0,44.0,282.0,The Graham Norton Show,Gary Oldman as Winston Churchill Dancing as James Brown! | The Graham Norton Show,,2017-12-29
10188,MvIwx0JThsk,2018-01-03,10.0,16:00:02,4591889.0,205556.0,6344.0,10506.0,,…Ready For It? (BloodPop® Remix)(Lyric Video),"Taylor Swift, BloodPop®",2017-12-14
10123,NBkC83-vh9A,2018-01-03,24.0,14:16:34,413754.0,4050.0,144.0,685.0,FilmSelect Trailer,SICARIO 2: SOLDADO Trailer (2018),,2017-12-19
10053,NsGrfU5buKc,2018-01-03,24.0,17:00:02,787049.0,20440.0,530.0,3116.0,VICE,The Story of 'Sandstorm' by Darude,,2017-12-26
10174,OPHbqY9LHCs,2018-01-03,28.0,16:35:18,1136057.0,21574.0,934.0,3211.0,SpaceX,CRS-13 Hosted Webcast,,2017-12-15
10177,Oapebl0bADA,2018-01-03,10.0,15:00:01,4050896.0,142814.0,2022.0,5427.0,,Saved (Official Video),Khalid,2017-12-14
10145,PM5r8ITZn-s,2018-01-03,19.0,22:32:31,93775.0,1236.0,44.0,196.0,Orion Acaba,Star Trek Prelude to  Axanar,,2015-12-16
10038,PSqcvmLE0ek,2018-01-03,24.0,15:39:22,480893.0,16911.0,388.0,3739.0,RedLetterMedia,Best of the Worst: Merry Kick-mas!,,2017-12-28
10011,PjqKPHZJgF0,2018-01-03,10.0,22:59:01,4352828.0,114561.0,5986.0,15544.0,,Family Feud feat. Drake (Official Audio) | Dedication 6,Lil Wayne,2017-12-29
10042,Q48VduIflPk,2018-01-03,10.0,09:00:02,2665689.0,368630.0,905.0,23549.0,,[STATION] SMTOWN 'Dear My Family (Live Concert Ver.)' MV,SMTOWN,2017-12-29
10096,Q4nc8Ky94IA,2018-01-03,26.0,13:30:17,72052.0,1043.0,246.0,431.0,Electric Mountain Bike Network,EMBN: E Mountain Bike Channel Preview,,2017-12-22
10144,QODABIgXtCM,2018-01-03,26.0,12:17:32,587105.0,39596.0,647.0,3887.0,Sprinkleofglitter,My Babies | Name Reveal | MOTHERHOOD,,2017-12-18
10155,QfmgAmtGXwo,2018-01-03,1.0,16:50:15,108980.0,15781.0,79.0,4079.0,KickThePj,MY FAVOURITE FILMS THIS YEAR 🎬,,2017-12-18
9994,QwZT7T-TXT0,2018-01-03,24.0,16:42:21,13305605.0,835382.0,629123.0,733371.0,Logan Paul Vlogs,So Sorry.,,2018-01-02
10153,R0QPCS4a84k,2018-01-03,24.0,03:57:32,97772.0,8315.0,476.0,1678.0,Voxis Productions,Smack Talk: The Last Jedi Review,,2017-12-19
10081,R8QfoQYUsek,2018-01-03,24.0,14:00:02,66693.0,1871.0,42.0,479.0,VH1,Meet the Cast: Amara La Negra Reps for the Afro-Latinas | Love & Hip Hop: Miami,,2017-12-24
10056,REbjfHF0N0s,2018-01-03,10.0,12:00:01,1179502.0,61039.0,449.0,2180.0,,Meng Jia & Jackson Wang (孟佳 & 王嘉尔）- MOOD Official Music Video,Banana Culture Music,2017-12-27
10103,RHUxyXZBXY8,2018-01-03,10.0,11:00:01,3027564.0,76766.0,2807.0,6061.0,,Stir Fry (Audio),Migos,2017-12-20
10106,RlSzahonkTk,2018-01-03,10.0,16:00:03,2249351.0,153198.0,1686.0,7549.0,,Nothing Else Matters (Glory Days Tour),Little Mix,2017-12-20
10120,T0_M3t3UVao,2018-01-03,20.0,19:01:08,83957.0,3161.0,107.0,334.0,Sanadsk,Bloodborne Cut Content ►HIDDEN CUT BOSSES WITH NEW GAMEPLAY (Part 3),,2017-12-21
10152,T3E6AKDbI2Y,2018-01-03,10.0,15:00:05,137997.0,4935.0,81.0,257.0,,Do You Really Want It? (Official Video),Nothing More,2017-12-19
10183,TPQqpxfm6BI,2018-01-03,24.0,20:00:00,129769.0,2570.0,205.0,394.0,Chelsea,Chelsea Records a Song with Diplo | Chelsea | Netflix,,2017-12-15
10006,TVARgV7H4xw,2018-01-03,10.0,12:22:11,344347.0,12387.0,365.0,1820.0,,Official Audio),Uncle Murda Rap Up 2017 (WSHH Exclusive,2018-01-01
10170,TZSVf-yD7N8,2018-01-03,24.0,06:52:55,5540880.0,130414.0,2479.0,3776.0,The Late Late Show with James Corden,"Crosswalk the Musical on Broadway (w/ Hugh Jackman, Zendaya & Zac Efron)",,2017-12-15
10028,TwUaijHsNF0,2018-01-03,22.0,18:00:02,146420.0,5989.0,241.0,251.0,SACCONEJOLYs,how to win any argument with your parents,,2017-12-29
10139,UTNnhZqTY5c,2018-01-03,17.0,20:07:32,18605.0,173.0,27.0,171.0,TMZSports,Tyron Woodley Is All For Floyd Mayweather in the UFC | The Hollywood Beatdown,,2017-12-20
10017,UfR5dKcKJvY,2018-01-03,23.0,18:30:20,4453422.0,188492.0,17554.0,10359.0,Spying on Your Boyfriend,Lele Pons & Hannah Stocking,,2017-12-29
10023,VQhIUzPJi8o,2018-01-03,10.0,17:50:58,1842993.0,182070.0,2276.0,13407.0,,Never Be The Same,Camila Cabello,2017-12-29
10192,VnaOp89Ir48,2018-01-03,26.0,20:35:10,78088.0,3391.0,79.0,219.0,SamanthaMariaVlogs,I DONT WANNA GET S**T ON | VLOGMAS,,2017-12-15
10014,WAuSHwVwvzk,2018-01-03,10.0,05:43:11,69346.0,1114.0,25.0,121.0,,Love So Soft LIVE on New Years Rockin' Eve 2018!,Kelly Clarkson,2018-01-01
10087,WS7f5xpGYn8,2018-01-03,10.0,20:00:02,35201407.0,837040.0,168292.0,82340.0,,Hey Hey Hey (Official),Katy Perry,2017-12-20
10004,WY_l86QcMmA,2018-01-03,24.0,14:13:11,101844.0,2810.0,69.0,185.0,TheEllenShow,Ricky Martin Talks His Tush,,2018-01-02
10012,X-QSZhh_YWg,2018-01-03,27.0,16:56:51,1647248.0,37279.0,2575.0,6047.0,RealLifeLore,Why We May Not Be Able to Visit Space in the Future,,2017-12-29
10099,X8sSXU-J8fI,2018-01-03,10.0,19:00:31,45748721.0,751443.0,43566.0,33962.0,,La Modelo Ft Cardi B ( Video Oficial ),Ozuna,2017-12-19
10112,XQ0sKCp_NZA,2018-01-03,24.0,21:31:00,479282.0,10356.0,117.0,378.0,Vanity Fair,Pitch Perfect 3 Cast Recaps The First Two Pitch Perfect Movies in 7 Minutes | Vanity Fair,,2017-12-21
10083,XcSMdhfKga4,2018-01-03,24.0,08:30:22,4149544.0,48299.0,4222.0,4406.0,Universal Pictures,Mamma Mia! Here We Go Again - Trailer,,2017-12-21
10157,XdE5Psqh57I,2018-01-03,22.0,21:04:14,306496.0,185.0,14.0,56.0,Green Eagle,Video: The New York Times..U.S. Navy Jets Encounters UFO,,2017-12-16
10050,XvondF0gfro,2018-01-03,24.0,14:00:04,1088862.0,42246.0,2501.0,9808.0,Jeremy Jahns,Top 10 BEST Movies 2017,,2017-12-26
10182,YgZiM_prrgo,2018-01-03,22.0,17:00:06,148213.0,4447.0,185.0,307.0,FleurDeVlog,Walking The RED CARPET with Mike! VLOGMAS Pt. 4,,2017-12-15
10142,ZQ8ir66M5XU,2018-01-03,24.0,20:42:02,391469.0,21818.0,1603.0,5181.0,ET Canada,Roz Rants Against 'The Last Jedi' | STAR WARS,,2017-12-18
10127,ZvdPvq4dX78,2018-01-03,24.0,05:30:01,71033.0,1045.0,42.0,88.0,Desus & Mero,Sports Journalist Bomani Jones (Extended Cut),,2017-12-21
10031,ZzO3DCW4LXw,2018-01-03,22.0,21:46:18,195255.0,5492.0,330.0,2129.0,Red boy,All 50+ times Mark Hamill tried to subtly warn us about last jedi/force awakens and bashed Disney,,2017-12-28
10089,_t0LX_Of33U,2018-01-03,10.0,23:16:01,1785389.0,166373.0,4136.0,13769.0,,FLOBOTS RESPOND TO LOGAN PAUL NO HANDLEBARS,Flobots,2017-12-20
10090,aeMv9uKpAZg,2018-01-03,23.0,11:00:00,392235.0,7727.0,180.0,575.0,Late Night with Seth Meyers,Bitcoin Commercial: What Is It and How Does It Work?,,2017-12-22
10060,agmPDVtPEc8,2018-01-03,17.0,04:18:22,119126.0,2348.0,164.0,306.0,WWE,"Hideo Itami vs. Gentleman Jack Gallagher: WWE 205 Live, Dec. 26, 2017",,2017-12-27
10101,alRtHXnZMOI,2018-01-03,10.0,17:02:12,947235.0,4357.0,193.0,299.0,,The Ginger Ed Man,Spotify,2017-12-20
10098,ao7JzzfIqVE,2018-01-03,24.0,20:14:49,1812798.0,128135.0,3082.0,12952.0,Bobby Burns,My Conversation With Theorist Shane Dawson,,2017-12-20
10027,aqzPj4WjO94,2018-01-03,26.0,10:00:01,127938.0,5914.0,142.0,419.0,Samantha Maria,WHAT I GOT FOR CHRISTMAS | 2017,,2017-12-30
10162,bUMWiiOlee4,2018-01-03,10.0,09:00:02,415606.0,50429.0,86.0,2582.0,,그놈의 크리스마스 (Lonely Christmas),[몬채널][S] 몬스타엑스(MONSTA X),2017-12-18
9999,bVU-MmJZFFA,2018-01-03,10.0,15:00:04,725305.0,21236.0,1053.0,2861.0,,INTRODUCING MAN OF THE WOODS,Justin Timberlake,2018-01-02
10067,bi1wcqsFoCs,2018-01-03,24.0,16:03:21,266483.0,8377.0,2859.0,913.0,Screen Team,"CHRISTMAS Rewind 2017 ft. Jake Paul, Taylor Swift Despacito Bruno Mars Katy Perry",,2017-12-24
10064,c7gO55FhKUQ,2018-01-03,10.0,21:34:54,302216.0,19622.0,172.0,959.0,,WONDERFUL CHRISTMAS TIME,MAC DEMARCO,2017-12-25
10110,cIQKKzZtWwQ,2018-01-03,10.0,05:00:00,651774.0,7301.0,708.0,414.0,,Still The Same,Sugarland,2017-12-21
10165,cL5oCP0VIEI,2018-01-03,20.0,19:47:53,1745735.0,69114.0,13359.0,31317.0,AngryJoeShow,Top 10 Reasons Why The Last Jedi Made Me ANGRY!,,2017-12-16
10078,cMD63TwzB1o,2018-01-03,10.0,05:00:01,5350474.0,144180.0,19839.0,20874.0,,The Weekend (Official Video),SZA,2017-12-22
10032,cQp_C_Zrc3U,2018-01-03,24.0,21:22:08,2117140.0,145441.0,1414.0,7947.0,KBS World TV,BTS Special / 방탄소년단 스페셜 [2017 KBS Song Festival | 2017 KBS 가요대축제 / 2017.12.29],,2017-12-29
10121,cntsqw7XOF0,2018-01-03,10.0,15:00:35,181549.0,7365.0,398.0,487.0,,Dashboard Confessional: We Fight [OFFICIAL VIDEO],Fueled By Ramen,2017-12-20
10068,csCCdQLqcVY,2018-01-03,24.0,13:28:05,2099911.0,82834.0,1761.0,4095.0,SBS Entertainment,"블랙핑크, 뜨거운 에너지로 재해석한 원더걸스의 ‘So Hot’ @2017 SBS 가요대전 1부 20171225",,2017-12-25
10134,d1hs-JI_yBE,2018-01-03,17.0,06:04:49,840932.0,15956.0,291.0,2117.0,NBA,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,,2017-12-19
10133,d5w7iCkHvaU,2018-01-03,22.0,20:57:53,53500.0,35.0,80.0,46.0,Peter Parker Tube,Darya Folsom and caller LAUGH! at diddy move to buy Panthers..( He look like he just smoke a blunt),,2017-12-18
10079,dCROpIx2s0g,2018-01-03,23.0,19:55:06,107761.0,2064.0,91.0,257.0,Sunset Television,Reggaeggs,,2010-05-19
\n,,,,,,,,,,,,
\nfrom Sunset Television Episode 5: Tropical,,,,,,,,,,,,
\nmore at http://www.sunsettelevision.com,,,,,,,,,,,,
10173,dGaX8AuGiuk,2018-01-03,20.0,06:57:33,786682.0,7500.0,2167.0,57.0,FACEIT,"ECS CS:GO S4 Finals Day 2: Group Finals, Lower Bracket",,2017-12-17
10186,dRvKm__GrqU,2018-01-03,1.0,20:00:23,3000096.0,17079.0,1004.0,1607.0,Orion Pictures,EVERY DAY Official Trailer (2018),,2017-12-14
10001,dbMtuJ1tZnc,2018-01-03,24.0,01:05:59,666665.0,12417.0,890.0,1245.0,matt,Karl Pilkington predicts Black Mirror (spoilers),,2018-01-01
10117,diOhJMLSCNw,2018-01-03,24.0,19:13:00,66635.0,4283.0,778.0,2898.0,John Campea,We Need To Talk About The Dark Side Of The Last Jedi Backlash - The John Campea Show,,2017-12-21
10114,ebzooSdAbGE,2018-01-03,25.0,15:38:24,71948.0,4784.0,67.0,306.0,Lord Buckethead,A Bucketful of Happiness,,2017-12-20
10022,ejlD0Sg-8ig,2018-01-03,26.0,22:11:30,909176.0,55172.0,1513.0,6072.0,Patricia Bright,THIS HAS TO STOP! INSTAGRAM TRENDS I HATED IN 2017 AND NEED TO DIE,,2017-12-29
10019,f6Egj7ncOi8,2018-01-03,26.0,22:23:18,3616329.0,313341.0,2215.0,135277.0,NikkieTutorials,FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,,2017-12-29
10193,g2GbkH12xMg,2018-01-03,24.0,08:44:19,168486.0,5421.0,98.0,455.0,The Late Show with Stephen Colbert,Jon Batiste Performs Winter Wonderland,,2017-12-15
10097,h1-AXcb5j18,2018-01-03,1.0,17:31:20,243244.0,4310.0,525.0,364.0,Movieclips Trailers,Mamma Mia! Here We Go Again First Look (2018) | Movieclips Trailers,,2017-12-20
10161,hW9ScsV6QJ0,2018-01-03,10.0,21:59:25,236888.0,13859.0,109.0,609.0,,Flume X Greenpeace,FlumeAUS,2017-12-17
10158,hdyD3afxyxc,2018-01-03,20.0,17:00:05,95207.0,2226.0,151.0,560.0,Ubisoft US,For Honor: Season 4 - Frost Wind Festival Launch Trailer | Ubisoft [US],,2017-12-18
10149,hj44lITeFHk,2018-01-03,22.0,00:06:18,168472.0,8045.0,94.0,269.0,Hazel Hayes,Tipsy Talk with Daisy Ridley,,2017-12-18
10181,hu_4yAZVNsU,2018-01-03,24.0,13:12:53,2310736.0,30718.0,3781.0,11391.0,Breakfast Club Power 105.1 FM,Kevin Hart Lives His Truth And Opens Up About Being Irresponsible And More,,2017-12-14
10008,iLZwZX39FXU,2018-01-03,17.0,08:09:48,2894282.0,7709.0,1763.0,3027.0,UFC ON FOX,Holly Holm vs Cris Cyborg | HIGHLIGHTS | UFC 219,,2017-12-31
