InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region
538397,22024,RAINY LADIES BIRTHDAY CARD,72,2010-12-12 11:44:00,0.36,12753.0,Japan,Asia
538397,21507,"ELEPHANT, BIRTHDAY CARD, ",72,2010-12-12 11:44:00,0.36,12753.0,Japan,Asia
538397,22025,RING OF ROSES BIRTHDAY CARD,72,2010-12-12 11:44:00,0.36,12753.0,Japan,Asia
538397,22028,PENNY FARTHING BIRTHDAY CARD,72,2010-12-12 11:44:00,0.36,12753.0,Japan,Asia
538397,22718,CARD CAT AND TREE ,72,2010-12-12 11:44:00,0.36,12753.0,Japan,Asia
538397,21218,RED SPOTTY BISCUIT TIN,24,2010-12-12 11:44:00,3.25,12753.0,Japan,Asia
538397,22073,RED RETROSPOT STORAGE JAR,16,2010-12-12 11:44:00,3.39,12753.0,Japan,Asia
538397,22858,EASTER TIN KEEPSAKE,42,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,22859,EASTER TIN BUNNY BOUQUET,60,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,22861,EASTER TIN CHICKS IN GARDEN,30,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,21380,WOODEN HAPPY BIRTHDAY GARLAND,24,2010-12-12 11:44:00,2.95,12753.0,Japan,Asia
538397,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,36,2010-12-12 11:44:00,1.69,12753.0,Japan,Asia
538397,47566,PARTY BUNTING,20,2010-12-12 11:44:00,4.65,12753.0,Japan,Asia
538397,22896,PEG BAG APPLES DESIGN,50,2010-12-12 11:44:00,2.1,12753.0,Japan,Asia
538397,21155,RED RETROSPOT PEG BAG,60,2010-12-12 11:44:00,2.1,12753.0,Japan,Asia
538397,22567,20 DOLLY PEGS RETROSPOT,96,2010-12-12 11:44:00,1.06,12753.0,Japan,Asia
538397,22558,CLOTHES PEGS RETROSPOT PACK 24 ,96,2010-12-12 11:44:00,1.25,12753.0,Japan,Asia
538397,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,48,2010-12-12 11:44:00,2.95,12753.0,Japan,Asia
538397,22549,PICTURE DOMINOES,72,2010-12-12 11:44:00,1.25,12753.0,Japan,Asia
538397,22654,DELUXE SEWING KIT ,21,2010-12-12 11:44:00,5.95,12753.0,Japan,Asia
538397,85177,BASKET OF FLOWERS SEWING KIT,96,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,21259,VICTORIAN SEWING BOX SMALL ,24,2010-12-12 11:44:00,4.95,12753.0,Japan,Asia
538397,22651,GENTLEMAN SHIRT REPAIR KIT ,96,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,22088,PAPER BUNTING COLOURED LACE,40,2010-12-12 11:44:00,2.55,12753.0,Japan,Asia
538397,84880,WHITE WIRE EGG HOLDER,12,2010-12-12 11:44:00,4.95,12753.0,Japan,Asia
538397,21210,SET OF 72 RETROSPOT PAPER  DOILIES,60,2010-12-12 11:44:00,1.45,12753.0,Japan,Asia
538397,84988,SET OF 72 PINK HEART PAPER DOILIES,96,2010-12-12 11:44:00,1.25,12753.0,Japan,Asia
538397,21078,SET/20 STRAWBERRY PAPER NAPKINS ,48,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,60,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,22662,LUNCH BAG DOLLY GIRL DESIGN,60,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,22664,TOY TIDY DOLLY GIRL DESIGN,30,2010-12-12 11:44:00,2.1,12753.0,Japan,Asia
538397,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2010-12-12 11:44:00,0.72,12753.0,Japan,Asia
538397,22244,3 HOOK HANGER MAGIC GARDEN,36,2010-12-12 11:44:00,1.95,12753.0,Japan,Asia
538397,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,48,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,22242,5 HOOK HANGER MAGIC TOADSTOOL,36,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",48,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,22623,BOX OF VINTAGE JIGSAW BLOCKS ,20,2010-12-12 11:44:00,4.25,12753.0,Japan,Asia
538397,22619,SET OF 6 SOLDIER SKITTLES,32,2010-12-12 11:44:00,3.75,12753.0,Japan,Asia
538397,22231,JIGSAW TREE WITH BIRDHOUSE,24,2010-12-12 11:44:00,1.45,12753.0,Japan,Asia
538397,22230,JIGSAW TREE WITH WATERING CAN,24,2010-12-12 11:44:00,0.85,12753.0,Japan,Asia
538397,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2010-12-12 11:44:00,1.65,12753.0,Japan,Asia
538397,21717,EASTER TIN BUCKET,32,2010-12-12 11:44:00,2.1,12753.0,Japan,Asia
C540392,21155,RED RETROSPOT PEG BAG,-1,2011-01-06 18:06:00,2.1,12753.0,Japan,Asia
C540392,22244,3 HOOK HANGER MAGIC GARDEN,-1,2011-01-06 18:06:00,1.95,12753.0,Japan,Asia
C540392,22088,PAPER BUNTING COLOURED LACE,-40,2011-01-06 18:06:00,2.55,12753.0,Japan,Asia
C540392,22567,20 DOLLY PEGS RETROSPOT,-3,2011-01-06 18:06:00,1.25,12753.0,Japan,Asia
541975,22620,4 TRADITIONAL SPINNING TOPS,60,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,6,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,6,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,16236,KITTY PENCIL ERASERS,28,2011-01-24 14:24:00,0.21,,Hong Kong,Asia
541975,21058,PARTY INVITES WOODLAND,12,2011-01-24 14:24:00,0.85,,Hong Kong,Asia
541975,21967,PACK OF 12 SKULL TISSUES,24,2011-01-24 14:24:00,0.29,,Hong Kong,Asia
541975,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-01-24 14:24:00,0.29,,Hong Kong,Asia
541975,22553,PLASTERS IN TIN SKULLS,36,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22556,PLASTERS IN TIN CIRCUS PARADE ,36,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22551,PLASTERS IN TIN SPACEBOY,36,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,21947,SET OF 6 HEART CHOPSTICKS,36,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,21948,SET OF 6 CAKE CHOPSTICKS,36,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,21949,SET OF 6 STRAWBERRY CHOPSTICKS,36,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,22636,CHILDS BREAKFAST SET CIRCUS PARADE,6,2011-01-24 14:24:00,8.5,,Hong Kong,Asia
541975,22634,CHILDS BREAKFAST SET SPACEBOY ,6,2011-01-24 14:24:00,9.95,,Hong Kong,Asia
541975,22635,CHILDS BREAKFAST SET DOLLY GIRL ,6,2011-01-24 14:24:00,9.95,,Hong Kong,Asia
541975,21246,RED RETROSPOT BIG BOWL,12,2011-01-24 14:24:00,4.95,,Hong Kong,Asia
541975,20677,PINK POLKADOT BOWL,24,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,20676,RED RETROSPOT BOWL,24,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,20675,BLUE POLKADOT BOWL,24,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,24,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,24,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,24,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-01-24 14:24:00,4.95,,Hong Kong,Asia
541975,22204,MILK PAN BLUE POLKADOT,4,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,22203,MILK PAN RED RETROSPOT,4,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,22202,MILK PAN PINK POLKADOT,4,2011-01-24 14:24:00,3.75,,Hong Kong,Asia
541975,22630,DOLLY GIRL LUNCH BOX,12,2011-01-24 14:24:00,1.95,,Hong Kong,Asia
541975,22629,SPACEBOY LUNCH BOX ,12,2011-01-24 14:24:00,1.95,,Hong Kong,Asia
541975,22382,LUNCH BAG SPACEBOY DESIGN ,40,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,20726,LUNCH BAG WOODLAND,10,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,20725,LUNCH BAG RED RETROSPOT,10,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,2011-01-24 14:24:00,2.55,,Hong Kong,Asia
541975,22652,TRAVEL SEWING KIT,10,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22454,MEASURING TAPE BABUSHKA RED,24,2011-01-24 14:24:00,2.95,,Hong Kong,Asia
541975,22452,MEASURING TAPE BABUSHKA PINK,24,2011-01-24 14:24:00,2.95,,Hong Kong,Asia
541975,21439,BASKET OF TOADSTOOLS,12,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,22137,BATHROOM SET LOVE HEART DESIGN,6,2011-01-24 14:24:00,2.95,,Hong Kong,Asia
541975,20963,APPLE BATH SPONGE,10,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,20961,STRAWBERRY BATH SPONGE ,10,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,47422,ASSORTED MONKEY SUCTION CUP HOOK,48,2011-01-24 14:24:00,0.42,,Hong Kong,Asia
541975,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-01-24 14:24:00,3.25,,Hong Kong,Asia
541975,20749,ASSORTED COLOUR MINI CASES,6,2011-01-24 14:24:00,7.95,,Hong Kong,Asia
541975,22504,CABIN BAG VINTAGE RETROSPOT,6,2011-01-24 14:24:00,12.75,,Hong Kong,Asia
541975,22380,TOY TIDY SPACEBOY  ,25,2011-01-24 14:24:00,2.1,,Hong Kong,Asia
541975,21843,RED RETROSPOT CAKE STAND,4,2011-01-24 14:24:00,10.95,,Hong Kong,Asia
541975,20749,ASSORTED COLOUR MINI CASES,12,2011-01-24 14:24:00,6.35,,Hong Kong,Asia
541975,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,21948,SET OF 6 CAKE CHOPSTICKS,12,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,21947,SET OF 6 HEART CHOPSTICKS,12,2011-01-24 14:24:00,1.25,,Hong Kong,Asia
541975,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,20726,LUNCH BAG WOODLAND,20,2011-01-24 14:24:00,1.65,,Hong Kong,Asia
541975,22452,MEASURING TAPE BABUSHKA PINK,24,2011-01-24 14:24:00,2.95,,Hong Kong,Asia
541975,22454,MEASURING TAPE BABUSHKA RED,24,2011-01-24 14:24:00,2.95,,Hong Kong,Asia
541975,20749,ASSORTED COLOUR MINI CASES,6,2011-01-24 14:24:00,7.95,,Hong Kong,Asia
541975,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-01-24 14:24:00,3.25,,Hong Kong,Asia
542102,21519,GIN & TONIC DIET GREETING CARD ,72,2011-01-25 13:26:00,0.36,12744.0,Singapore,Asia
542102,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,22343,PARTY PIZZA DISH RED RETROSPOT,24,2011-01-25 13:26:00,0.21,12744.0,Singapore,Asia
542102,22344,PARTY PIZZA DISH PINK POLKADOT,24,2011-01-25 13:26:00,0.21,12744.0,Singapore,Asia
542102,22345,PARTY PIZZA DISH BLUE POLKADOT,24,2011-01-25 13:26:00,0.21,12744.0,Singapore,Asia
542102,22346,PARTY PIZZA DISH GREEN POLKADOT,24,2011-01-25 13:26:00,0.21,12744.0,Singapore,Asia
542102,22960,JAM MAKING SET WITH JARS,12,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-01-25 13:26:00,1.45,12744.0,Singapore,Asia
542102,20971,PINK BLUE FELT CRAFT TRINKET BOX,48,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,20972,PINK CREAM FELT CRAFT TRINKET BOX ,48,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,21755,LOVE BUILDING BLOCK WORD,18,2011-01-25 13:26:00,5.45,12744.0,Singapore,Asia
542102,21756,BATH BUILDING BLOCK WORD,6,2011-01-25 13:26:00,5.95,12744.0,Singapore,Asia
542102,21465,PINK FLOWER CROCHET FOOD COVER,6,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,21469,POLKA DOT RAFFIA FOOD COVER,6,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,22348,TEA BAG PLATE RED RETROSPOT,24,2011-01-25 13:26:00,0.85,12744.0,Singapore,Asia
542102,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,21790,VINTAGE SNAP CARDS,72,2011-01-25 13:26:00,0.72,12744.0,Singapore,Asia
542102,21156,RETROSPOT CHILDRENS APRON,16,2011-01-25 13:26:00,1.95,12744.0,Singapore,Asia
542102,22367,CHILDRENS APRON SPACEBOY DESIGN,16,2011-01-25 13:26:00,1.95,12744.0,Singapore,Asia
542102,22938,CUPCAKE LACE PAPER SET 6,24,2011-01-25 13:26:00,1.95,12744.0,Singapore,Asia
542102,22197,SMALL POPCORN HOLDER,100,2011-01-25 13:26:00,0.72,12744.0,Singapore,Asia
542102,20685,DOORMAT RED RETROSPOT,10,2011-01-25 13:26:00,6.75,12744.0,Singapore,Asia
542102,21936,RED RETROSPOT PICNIC BAG,25,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,21094,SET/6 RED SPOTTY PAPER PLATES,36,2011-01-25 13:26:00,0.85,12744.0,Singapore,Asia
542102,48138,DOORMAT UNION FLAG,10,2011-01-25 13:26:00,6.75,12744.0,Singapore,Asia
542102,22203,MILK PAN RED RETROSPOT,4,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,22202,MILK PAN PINK POLKADOT,4,2011-01-25 13:26:00,3.75,12744.0,Singapore,Asia
542102,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-01-25 13:26:00,0.55,12744.0,Singapore,Asia
542102,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-25 13:26:00,0.55,12744.0,Singapore,Asia
542102,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-25 13:26:00,0.55,12744.0,Singapore,Asia
542102,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-01-25 13:26:00,0.55,12744.0,Singapore,Asia
542102,21358,TOAST ITS - HAPPY BIRTHDAY,12,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,21356,TOAST ITS - FAIRY FLOWER,12,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,21355,TOAST ITS - I LOVE YOU ,12,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,21354,TOAST ITS - BEST MUM,24,2011-01-25 13:26:00,1.25,12744.0,Singapore,Asia
542102,22655,VINTAGE RED KITCHEN CABINET,2,2011-01-25 13:26:00,125.0,12744.0,Singapore,Asia
542102,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-01-25 13:26:00,0.65,12744.0,Singapore,Asia
542102,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-01-25 13:26:00,1.45,12744.0,Singapore,Asia
542102,22499,WOODEN UNION JACK BUNTING,12,2011-01-25 13:26:00,5.95,12744.0,Singapore,Asia
542102,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-01-25 13:26:00,0.85,12744.0,Singapore,Asia
542102,21621,VINTAGE UNION JACK BUNTING,12,2011-01-25 13:26:00,8.5,12744.0,Singapore,Asia
542102,20681,PINK POLKADOT CHILDRENS UMBRELLA,12,2011-01-25 13:26:00,3.25,12744.0,Singapore,Asia
542102,22551,PLASTERS IN TIN SPACEBOY,12,2011-01-25 13:26:00,1.65,12744.0,Singapore,Asia
542102,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2011-01-25 13:26:00,1.65,12744.0,Singapore,Asia
542102,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-01-25 13:26:00,3.25,12744.0,Singapore,Asia
542102,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-01-25 13:26:00,2.55,12744.0,Singapore,Asia
542102,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-25 13:26:00,2.1,12744.0,Singapore,Asia
542102,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,22084,PAPER CHAIN KIT EMPIRE,18,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
542102,85099B,JUMBO BAG RED RETROSPOT,10,2011-01-25 13:26:00,1.95,12744.0,Singapore,Asia
542102,22760,"TRAY, BREAKFAST IN BED",6,2011-01-25 13:26:00,10.95,12744.0,Singapore,Asia
542102,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,18,2011-01-25 13:26:00,2.95,12744.0,Singapore,Asia
543179,22407,MONEY BOX FIRST ADE DESIGN,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22405,MONEY BOX POCKET MONEY DESIGN,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-02-04 10:31:00,3.75,12754.0,Japan,Asia
543179,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-02-04 10:31:00,2.95,12754.0,Japan,Asia
543179,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2011-02-04 10:31:00,2.95,12754.0,Japan,Asia
543179,22494,EMERGENCY FIRST AID TIN ,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22258,FELT FARM ANIMAL RABBIT,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22257,FELT FARM ANIMAL SHEEP,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22256,FELT FARM ANIMAL CHICKEN,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,22268,EASTER DECORATION SITTING BUNNY,1,2011-02-04 10:31:00,0.85,12754.0,Japan,Asia
543179,22267,EASTER DECORATION EGG BUNNY ,1,2011-02-04 10:31:00,1.25,12754.0,Japan,Asia
543179,10002,INFLATABLE POLITICAL GLOBE ,1,2011-02-04 10:31:00,0.85,12754.0,Japan,Asia
543179,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2011-02-04 10:31:00,0.29,12754.0,Japan,Asia
543179,22620,4 TRADITIONAL SPINNING TOPS,1,2011-02-04 10:32:00,1.25,12754.0,Japan,Asia
543179,22492,MINI PAINT SET VINTAGE ,1,2011-02-04 10:32:00,0.65,12754.0,Japan,Asia
543179,22546,MINI JIGSAW PURDEY,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22544,MINI JIGSAW SPACEBOY,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22543,MINI JIGSAW BAKE A CAKE ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22541,MINI JIGSAW LEAP FROG,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22539,MINI JIGSAW DOLLY GIRL,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22536,MAGIC DRAWING SLATE PURDEY,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22532,MAGIC DRAWING SLATE LEAP FROG ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22561,WOODEN SCHOOL COLOURING SET,1,2011-02-04 10:32:00,1.65,12754.0,Japan,Asia
543179,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-02-04 10:32:00,0.42,12754.0,Japan,Asia
543179,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-02-04 10:32:00,1.49,12754.0,Japan,Asia
543179,22567,20 DOLLY PEGS RETROSPOT,1,2011-02-04 10:32:00,1.25,12754.0,Japan,Asia
543179,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-02-04 10:32:00,2.95,12754.0,Japan,Asia
543179,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-02-04 10:32:00,2.95,12754.0,Japan,Asia
543179,22359,GLASS JAR KINGS CHOICE,1,2011-02-04 10:32:00,2.95,12754.0,Japan,Asia
543179,22410,MONEY BOX HOUSEKEEPING DESIGN,1,2011-02-04 10:32:00,1.25,12754.0,Japan,Asia
543179,22409,MONEY BOX BISCUITS DESIGN,1,2011-02-04 10:32:00,1.25,12754.0,Japan,Asia
543179,22408,MONEY BOX CONFECTIONERY DESIGN,1,2011-02-04 10:32:00,1.25,12754.0,Japan,Asia
543518,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,2011-02-09 11:21:00,1.65,12753.0,Japan,Asia
543518,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
543518,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-02-09 11:21:00,0.72,12753.0,Japan,Asia
543518,21717,EASTER TIN BUCKET,32,2011-02-09 11:21:00,2.1,12753.0,Japan,Asia
543518,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,48,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,22861,EASTER TIN CHICKS IN GARDEN,30,2011-02-09 11:21:00,1.65,12753.0,Japan,Asia
543518,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,96,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
543518,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2011-02-09 11:21:00,1.65,12753.0,Japan,Asia
543518,21439,BASKET OF TOADSTOOLS,96,2011-02-09 11:21:00,1.25,12753.0,Japan,Asia
543518,22654,DELUXE SEWING KIT ,40,2011-02-09 11:21:00,4.95,12753.0,Japan,Asia
543518,21259,VICTORIAN SEWING BOX SMALL ,24,2011-02-09 11:21:00,4.95,12753.0,Japan,Asia
543518,22668,PINK BABY BUNTING,50,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,22669,RED BABY BUNTING ,50,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,47566B,TEA TIME PARTY BUNTING,50,2011-02-09 11:21:00,3.75,12753.0,Japan,Asia
543518,85232A,SET/3 POLKADOT STACKING TINS,24,2011-02-09 11:21:00,4.25,12753.0,Japan,Asia
543518,85032A,ROMANTIC IMAGES GIFT WRAP SET,48,2011-02-09 11:21:00,2.1,12753.0,Japan,Asia
543518,85032B,BLOSSOM IMAGES GIFT WRAP SET,48,2011-02-09 11:21:00,2.1,12753.0,Japan,Asia
543518,85032C,CURIOUS IMAGES GIFT WRAP SET,48,2011-02-09 11:21:00,2.1,12753.0,Japan,Asia
