id,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
14492,a9esk9m9PqQ,2018-01-27,Trap Adventure 2 - My First Completion,unnilunium,20,2016-10-10 14:38:47+00:00,Trap Adventure 2,194816,1804,61,201,https://i.ytimg.com/vi/a9esk9m9PqQ/default.jpg,False,False,False,This is the first time I completed Trap Adventure 2. The last stage was extremely embarrassing.
14558,aMcjxSThD54,2018-01-27,"Jordan Peterson debate on the gender pay gap, campus protests and postmodernism",Channel 4 News,25,2018-01-16 17:13:07+00:00,"Jordan peterson|""jordan peterson interview""|""Jordan peterson debate""|""Jordan peterson postmodernism""|""Jordan peterson alt right""|""jordan peterson on feminism""|""Jordan peterson gender""|""jordan b peterson debate""|""jordan b peterson personality""|""jordan b peterson interview""|""jordan peterson feminism""|""jordan peterson gender pronouns""|""jordan peterson men and women""|""jordan peterson tv debate""|""jordan peterson women""|""jordan peterson young men""|""jordan peterson young women""|""jordan b peterson""",4370593,151765,3304,71342,https://i.ytimg.com/vi/aMcjxSThD54/default.jpg,False,False,False,"Channel 4 News’ full, fiery interview with clinical psychologist and professor Jordan B Peterson, whose views on gender have amassed great controversy - and a huge online following. He discusses the pay gap, patriarchy and his new book 12 Rules for Life. Subscribe: http://bit.ly/2mFYm8e."
14462,aSWbndbyYeo,2018-01-27,President Trump Participates in a Working Session with Mayors,The White House,25,2018-01-24 22:15:07+00:00,[none],33456,1315,93,583,https://i.ytimg.com/vi/aSWbndbyYeo/default.jpg,False,False,False,The White House
14410,akNs04ef_Co,2018-01-27,I Read A Letter From My Younger Self,AmazingPhil,26,2018-01-25 20:46:40+00:00,"amazingphil|""phil lester""|""phil""|""letter""|""from""|""my""|""past""|""old""|""react""|""reacting""|""funny""|""nostalgic""|""reading an email from my past""|""email""|""amazing""|""vlog""|""2018""|""old videos""|""stories""|""university""|""life""|""frazzles""|""weird""|""childhood""|""london""|""new york""|""friends""|""confidence""|""how to be confident""|""teenage""|""young phil""|""teenage phil""|""newest""|""best""",629985,102668,351,8350,https://i.ytimg.com/vi/akNs04ef_Co/default.jpg,False,False,False,I read an email I wrote to myself 10 years ago in 2008!\nCOME AND SEE ME ON TOUR! http://www.danandphiltour.com\n\n20% off Merch! Use code HAPPY2018 http://www.danandphilshop.com\n\nSubscribe to me! http://www.youtube.com/subscription_center?add_user=amazingphil\n\nDanAndPhilGAMES: http://www.youtube.com/danandphilgames\n\nCATCH 'EM ALL:\nTwitter: http://twitter.com/AmazingPhil\nTumblr: http://AmazingPhil.tumblr.com\nFacebook: http://facebook.com/AmazingPhil\nInstagram: http://instagram.com/AmazingPhil\n\nMusic: kevin macleod: incompetech.com
14576,akTosGXl8pI,2018-01-27,Kim Kardashian and Kanye West Welcome Baby Girl Via Surrogate I TMZ News,TMZ,24,2018-01-16 17:29:20+00:00,"TMZ2016FS11221|""TMZ""|""Hollywood""|""Celebrity""|""Entertainment""|""Famous""|""Hollywood News""|""Fame""|""Entertainment News""|""2017TMZ""|""2017""|""kimye""|""kim kardashian""|""kanye west""|""kim kardashian baby""|""kanye west baby""|""the kardashians""|""kanye west kim""|""kim kardashian surrogate""|""north west""|""saint west""|""west family""|""kim kardashians kids""|""kanye wests kids""|""kardashian kids""|""tmz breaking""|""kardashian news""|""kkw""|""kim kardashian west""|""kanye""|""tmz 2018""|""tmz 2017""|""raw video""",138474,885,497,568,https://i.ytimg.com/vi/akTosGXl8pI/default.jpg,False,False,False,"Kim Kardashian and Kanye West just had their third child via surrogate ... TMZ has learned\n\n\nSUBSCRIBE: http://po.st/TMZSubscribe\n\nAbout TMZ:\nTMZ has consistently been credited for breaking the biggest stories dominating the entertainment news landscape and changed the way the public gets their news. Regularly referenced by the media, TMZ is one of the most cited entertainment news sources in the world. \n\nSubscribe to TMZ on YouTube for breaking celebrity news/ gossip and insight from the newsroom staff (TMZ Chatter & TMZ News), the best clips from TMZ on TV, Raw & Uncut TMZ paparazzi video (from TMZ.com) and the latest video from TMZ Sports and TMZ Live! \n\nKeeping Up with Our YouTube Exclusive Content:\nTMZ Chatter: TMZ newsroom staff insight and commentary from stories/ photos/ videos on TMZ.com \nTMZ News: The latest news you need to know from TMZ.com\nRaq Rants: Raquel Harper talks to a celebrity guest with ties to the hip hop and R&B communities.\nBehind The Bar Podcast: TMZ's lawyers Jason Beckerman and Derek Kaufman loiter at the intersection of law and entertainment, where they look closely at the personalities, events and trends driving the world of celebrity — and how the law affects it all.\n\nWe love Hollywood, we just have a funny way of showing it.\n\nNeed More TMZ?\nTMZ Website: http://po.st/TMZWebsite\nLIKE TMZ on Facebook! http://po.st/TMZLike\nFOLLOW TMZ on Twitter! http://po.st/TMZFollow\nFOLLOW TMZ on Instagram! http://po.st/TMZInsta\nTMZ on TV & TMZ Sports on FS1 Tune In Info: http://po.st/TMZOnAir\nTMZ is on iOS! http://po.st/TMZiOS\nTMZ is on Android! http://po.st/TMZonAndroid\n\nGot a Tip?\nContact TMZ: http://po.st/TMZTip\n\nCheck out TMZ Live, TMZ Sports and toofab!\nTMZ Live: http://po.st/TMZLiveWebsite\nSubscribe! TMZ Live: http://po.st/TMZLiveSubscribe\nTMZ Sports: http://po.st/TMZSportsWebsite\nSubscribe! TMZ Sports: http://po.st/TMZSportsSubscribe\nToofab: http://po.st/toofabWebsite\nSubscribe! toofab: http://po.st/toofabSubscribe\n\nhttps://www.youtube.com/c/TMZ"
14480,b1JsP0hLrg4,2018-01-27,What Do You Think of Trump's 1st Year? Tomi Lahren Asks Random Californians,The Liberty Hound,25,2018-01-23 17:00:03+00:00,"the liberty hound|""liberty hound""|""tomi lahren""|""tomi lahren hannity""|""hannity tomi lahren""",19474,1111,54,525,https://i.ytimg.com/vi/b1JsP0hLrg4/default.jpg,False,False,False,Tomi Lahren interviews random Californians on the street about Trump (1-22-18).\n\nSubscribe to the Hound: https://youtube.com/TheLibertyHound/?sub_confirmation=1
14416,bYXM3uz1bjM,2018-01-27,James Blake - If The Car Beside You Moves Ahead (Official video),JamesBlakeVEVO,10,2018-01-26 00:00:01+00:00,"James|""Blake""|""If""|""The""|""Car""|""Beside""|""You""|""Moves""|""Ahead""|""Polydor""|""Electronic""",130569,4119,227,542,https://i.ytimg.com/vi/bYXM3uz1bjM/default.jpg,False,False,False,"If the car beside you moves ahead \nAs much as it feels as though you’re dead \nYou’re not going backwards.\n\nListen here: http://jamesblake.lnk.to/carbesideYT\n\nVideo directed by Alexander Brown. \nSong written and produced by James Blake. \nAudio mixed by Nathan Boddy & James Blake, and mastered by Matt Colton. \n\nhttp://www.jamesblakemusic.com"
14488,b_aLROw98NA,2018-01-27,FULL INTERVIEW: French President Emmanuel Macron on Brexit and Trump - BBC News,BBC News,25,2018-01-22 14:30:55+00:00,"bbc|""bbc news""|""news""|""emmanuel macron service national""|""macron servicio militar""|""Emmanuel Macron""|""marr macron""|""marr""|""marr show""|""andrew marr""|""french president""|""full interview""|""special interview""",40054,558,106,409,https://i.ytimg.com/vi/b_aLROw98NA/default.jpg,False,False,False,"French President Emmanuel Macron has suggested the UK could get a special trade deal with the EU after Brexit.\nBut he warned that Britain would not have full access to the single market without accepting its rules.\nSpeaking to Andrew Marr, he warned - as Brussels has already done - that the UK could not cherry-pick the elements it liked\n\nPlease subscribe HERE http://bit.ly/1rbfUog\n\nWorld In Pictures https://www.youtube.com/playlist?list=PLS3XGZxi7cBX37n4R0UGJN-TLiQOm7ZTP\nBig Hitters https://www.youtube.com/playlist?list=PLS3XGZxi7cBUME-LUrFkDwFmiEc3jwMXP\nJust Good News https://www.youtube.com/playlist?list=PLS3XGZxi7cBUsYo_P26cjihXLN-k3w246"
14503,bzzk0R14HD4,2018-01-27,450SX Class Official Highlights - Second Round in Anaheim - Race Day LIVE 2018,Monster Energy Supercross,17,2018-01-21 09:58:03+00:00,"supercross|""motocross""|""motorsports""|""motorcycles""|""“monster""|""energy""|""supercross”""|""cup“""|""racing“""|""supercrosslive""|""“dirt""|""bike“""|""“bike""|""“dirtbike""|""“supercross""|""videos“""|""live""|""stream“""|""finals“""|""races“""|""live“""|""“top""|""riders“""|""action“""|""world""|""championship“""|""“bar""|""to""|""bar“""|""holeshot""|""Toyota""|""Yamaha""|""Honda""|""Kawasaki""|""Suzuki""|""AMA""|""FIM""",75857,387,15,40,https://i.ytimg.com/vi/bzzk0R14HD4/default.jpg,False,False,False,"Ralph Sheheen and Jeff Emig bring you the highlights from Anaheim!\n\nMonster Energy® AMA Supercross, an FIM World Championship, is the premier off-road motorcycle racing circuit in the world, produced with man-made tracks inside the world's most elite stadiums.\n\nFollow fan favorites Marvin Musquin, Ken Roczen, Eli Tomac, Trey Canard, Jason Anderson, Chad Reed, David Millsaps, and former riding greats like Ryan Dungey, Ryan Villopoto, Jeremy McGrath and Ricky Carmichael.\n\nWatch all the riding action, highlights, interviews and behind the scenes exclusive content for Monster Energy® Supercross, the most thrilling action sport on the planet! \n\nWATCH LIVE + ON-DEMAND\n► US & Canada: http://www.supercrosslive.com/en-US/tv\n► International: http://www.supercrosslive.tv\n\nTICKETS & MERCH\n► Get official merch at http://www.supercrosssuperstore.com\n► Buy Live Event Tickets: http://www.supercrosslive.com/tickets\n\nFOLLOW MONSTER ENERGY SUPERCROSS\nWebsite: http://www.SupercrossLive.com\nFacebook: http://www.Facebook.com/SupercrossLive \nTwitter: http://www.Twitter.com/SupercrossLive  \nInstagram: http://instagram.com/SupercrossLive\n\nOur Motorsports Channels:\n► Monster Energy Supercross: http://www.youtube.com/supercrosslive\n► Monster Jam: https://www.youtube.com/monsterjam\n► AMSOIL Arenacross: https://www.youtube.com/Arenacross\n\nJoin the Monster Energy SX Community: https://goo.gl/1bdky4"
14574,cWy8jWXhdnA,2018-01-27,Star Wars BEFORE Feminism,Mindless Entertainment,24,2018-01-18 00:06:17+00:00,"mindless entertainment|""mindless""|""entertainment""|""jessi milestone""|""jessi""|""milestone""|""jessie milestone""|""jessie""|""jesse""|""star wars""|""star wars episode 8""|""star wars viii""|""star wars the last jedi""|""jedi""|""the last jedi""|""the force awakens""|""new star wars""|""old star wars""|""original star wars trilogy""|""the force""|""princess leia""|""han solo""|""luke skywalker""|""rey""|""feminism""|""third wave feminism""|""bad feminism""|""humor""|""funny""|""angry rant""|""comedy""",46067,3398,269,1367,https://i.ytimg.com/vi/cWy8jWXhdnA/default.jpg,False,False,False,Watch more videos! www.youtube.com/mindlessentertainment\n\nI just want to clarify my views regarding the uncontrollable need to inject third wave feminism into every element of the Star Wars franchise.
14437,caCdf94Blfw,2018-01-27,Oscars 2018: Nominations Announcement,Oscars,1,2018-01-23 14:53:48+00:00,[none],1529298,19696,5016,7908,https://i.ytimg.com/vi/caCdf94Blfw/default.jpg,False,False,False,"Tiffany Haddish and Andy Serkis announce this year's nominees. Watch the #Oscars live on Sunday, March 4, on ABC."
14429,cdO78z5_jhQ,2018-01-27,"GIRL TALK W/ TASHA GREEN | Racial Identity, Making friends & Music",Samantha Maria,26,2018-01-24 10:00:05+00:00,"samantha|""maria""|""sammi""|""girl""|""talk""|""chat""|""q&a""|""tasha""|""green""",80102,3718,137,392,https://i.ytimg.com/vi/cdO78z5_jhQ/default.jpg,False,False,False,TASHA'S CHANNEL - https://www.youtube.com/tashaxgreen\nTASHA'S INSTAGRAM - https://www.instagram.com/tashaggreen/?hl=en\nTASHA'S TWITTER - https://twitter.com/tashaggreen?lang=en\nMy Vlog channel! - http://www.youtube.com/thesammimariashow\nMy Blog - http://www.samanthamariaofficial.com\nInstagram - http://instagram.com/samanthamariaofficial\nTwitter - https://twitter.com/samanthamaria \nFacebook - https://www.facebook.com/SammiMaria\nSnapchat - sammi.maria\n\nContact me:\nBusiness & Collaboration Enquiries - Sammi@gleamfutures.com\nPR Enquiries - samanthamariaofficial@gmail.com\n____________________________________\n\nMasonandmiles - https://www.youtube.com/channel/UC8Emcfzh_P2vbLErV0INpdQ
14440,ceyU5UBumLU,2018-01-27,"YouTube, Let’s Talk About Brother Logan Paul..",Jake Paul,22,2018-01-22 21:53:45+00:00,"Jake|""Paul""|""logan""|""paul""|""its""|""every""|""day""|""Team""|""10""|""bro""|""funny""|""wow""|""crazy""|""vlog""|""adventure""|""disney""|""channel""|""girls""|""vine""|""hot""|""cool""|""fun""|""team""|""lucas""|""marcus""|""dobre""|""actor""|""star""|""daily""|""brothers""|""bizaardvark""|""tv""|""hollywood""|""comedy""|""skits""|""instagram""|""facebook""|""logang""|""jakepaulers""|""family""|""friendly""|""pg""|""kids""|""tai""|""lopez""|""erika""|""costell""|""fanjoy""|""edfluence""|""press""|""discuss""|""talk""|""news""|""situation""|""brother""|""react""|""emotional""|""shock""|""surprise""",4924028,196236,40161,25924,https://i.ytimg.com/vi/ceyU5UBumLU/default.jpg,False,False,False,The time has come.\n😃 SUBSCRIBE ► http://bit.ly/SUB2JAKEPAUL | ★ PREVIOUS VLOG ► https://www.youtube.com/watch?v=ygCpDqj8VbU&t=25s\n\nGET OUR NEW MERCH HERE ►\nhttps://fanjoy.co/collections/jake-paul\n\nALL PROCEEDS OF THIS VIDEO ARE GOING TO THE AFSP►\nhttps://afsp.org/\n\nGET TEXT MESSAGES FROM JAKE HERE ►\n(for United States users only)\nhttps://textjakepaul.com/\n\nCHECK OUT MY COURSE ON BEING A YOUTUBER ►\nwww.edfluence.com\n\nTURN ON MY POST NOTIFICATIONS FOR SHOUTOUTS IN MY VLOG\n\nExclusive vids on my Second YouTube channel ► http://bit.ly/SUB2JAKE\n\n*FOLLOW ME ON SOCIAL MEDIA! *\nMY INSTAGRAM (@JakePaul) ► https://www.instagram.com/JakePaul \nMY TWITTER (@JakePaul) ► http://twitter.com/JakePaul \nMY FACEBOOK ► https://www.facebook.com/JakePaul \nMY SNAPCHAT ► JakePaul19 \nMY MUSICAL.LY ► @JakePaul\n\n*FOLLOW TEAM 10! *\nTwitter ➝ http://twitter.com/Team10official \nInstagram ➝ http://instagram.com/Team10official \nFacebook ➝ http://instagram.com/Team10official \nSnapchat ➝ Team10Snaps\nMusical.ly ➝ @Team10official\nWant to text us?  ➝ 1-323-909-4406\n\nI HAVE A BOOK!! “YOU GOTTA WANT IT ► http://amzn.to/2hY5Pyx\n\nfamily friendly pg clean\n\nCYA TOMORROW!!\n\n♬ MUSIC USED ♬\n\nIntro:\nCjbeards - Ruby\nhttps://www.youtube.com/watch?v=9KDBmmTRmFI\n\nOutro:\nSANDR - Miles High\nhttps://www.youtube.com/watch?v=D98EouFJYT4\n\n⚠ WARNING ⚠\nSome effects and visuals may not be suitable for those that suffer from epilepsy.
14457,d3h_uD-5d7A,2018-01-27,Best of Beauty 2017 | Zoella,Zoella,26,2018-01-22 16:39:04+00:00,"zoe sugg|""zoe""|""sugg""|""zoella""|""beauty""|""cosmetics""|""fashion""|""lifestyle""|""haul""|""collaboration""|""friends""|""funny""|""british""|""life""|""chatty""|""makeup""|""best of""|""2017""|""round up""",953710,52865,1617,474,https://i.ytimg.com/vi/d3h_uD-5d7A/default.jpg,False,False,False,"Best of Beauty 2017\n⇢ Previous Video: http://bit.ly/2Bk6iBg\n⇢ Vlogs: http://bit.ly/2smIRXB\n\n⇢ Links below marked with a * are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link ⇠\n\nItems/Brands Mentioned In The Video:\n⇢ *Smith & Cult Lash Dance Mascara: http://bit.ly/2yatm3U\n⇢ *Fenty Beauty Soft Matte Foundation: http://bit.ly/2yiMSiF\n⇢ *Urban Decay Naked Skin Concealer: http://bit.ly/2mxgrqK\n⇢ Collection Lasting Perfection Concealer: http://bit.ly/1WnPZYN\n⇢ *BareMinerals Original Foundation: http://bit.ly/2rce1jE\n⇢ *Charlotte Tilbury Instant Look In A Palette: http://bit.ly/2DmDeuD\n⇢ *Tanya Burr Cosmetics Illuminating Powder in Peonies Please: http://bit.ly/2xRjoER\n⇢ *Estee Lauder Illuminating Powder Gelee: http://bit.ly/2DYQZAK\n⇢ Makeup Forever Aqua Brow: http://bit.ly/2pGzLV2\n⇢ Em Cosmetics Infinite Lip Cloud in French Nude: http://bit.ly/2F4M80y\n⇢ Kylie Cosmetics Kyshadow The Burgundy Palette: http://bit.ly/2mYVQK9\n⇢ *Zadig & Voltaire This is Her! Eau de Parfum: http://bit.ly/2DZ2zfw\n⇢ *Clean Reserve Warm Cotton Fragrance: http://bit.ly/2DY9ENn\n⇢ *Byredo Super Cedar Eau du Parfum: http://bit.ly/2Dpx1hy\n⇢ *Sol de Janeiro Brazillian Bum Bum Cream: http://bit.ly/2DoLGd2\n⇢ Glossier Milky Jelly Cleanser: http://bit.ly/2z9iT9M\n⇢ *Liz Earle Cleanse & Polish Hot Cloth Cleanser: http://bit.ly/2DqPeve\n⇢ *Davines Oi Shampoo: http://bit.ly/2DYZY55\n& Conditioner: http://bit.ly/2DZ4zo2\n⇢ *Windle & Moodie Shampoo & Conditioner - http://bit.ly/2joqj3C & http://bit.ly/2jq7BZf\n\nI'm Wearing & In The Background: \n⇢ *Striped Roll Neck - Topshop: http://bit.ly/2BYImoS\n⇢ *Black Dungarees - Topshop: http://bit.ly/2DroCKx\n\nMy Links:\n\n⇢ SECOND CHANNEL: http://youtube.com/morezoella\n⇢ BLOG : http://www.zoella.co.uk\n⇢ TWITTER : http://twitter.com/Zoella\n⇢ INSTAGRAM : http://instagram.com/Zoella\n⇢ SNAPCHAT: OfficialZoella\n⇢ FACEBOOK : http://facebook.com/zoe.zoella\n\nCheck out my products:\n⇢ http://bit.ly/1G8SoCs\n⇢ http://bit.ly/1Ctynli\n\nCheck out my books:\n⇢ http://amzn.to/1OZo9zp\n\nThanks so much for watching and for all your continued support. I am forever grateful to each and every one of you for watching, commenting and being a huge part of this channel and this crazy journey :) *all the hug squeezes* xxx"
14408,d6wJfdfFnYY,2018-01-27,Migos: Stir Fry,The Tonight Show Starring Jimmy Fallon,23,2018-01-26 05:32:44+00:00,"The Tonight Show|""Jimmy Fallon""|""Migos""|""Stir Fry""|""NBC""|""NBC TV""|""Television""|""Funny""|""Talk Show""|""comedic""|""humor""|""snl""|""Fallon Stand-up""|""Fallon monologue""|""tonight""|""show""|""jokes""|""funny video""|""interview""|""variety""|""comedy sketches""|""talent""|""celebrities""|""video""|""clip""|""highlight""|""music""|""musical performance""|""the roots""|""hip hop""|""trio""|""Culture II""|""Culture""|""Yung Rich Nation""",176719,5164,674,806,https://i.ytimg.com/vi/d6wJfdfFnYY/default.jpg,False,False,False,"Music guest Migos performs Stir Fry for the Tonight Show audience.\n\nSubscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN\n\nWatch The Tonight Show Starring Jimmy Fallon Weeknights 11:35/10:35c\nGet more Jimmy Fallon: \nFollow Jimmy: http://Twitter.com/JimmyFallon\nLike Jimmy: https://Facebook.com/JimmyFallon\n\nGet more The Tonight Show Starring Jimmy Fallon: \nFollow The Tonight Show: http://Twitter.com/FallonTonight\nLike The Tonight Show: https://Facebook.com/FallonTonight\nThe Tonight Show Tumblr: http://fallontonight.tumblr.com/\n\nGet more NBC: \nNBC YouTube: http://bit.ly/1dM1qBH\nLike NBC: http://Facebook.com/NBC\nFollow NBC: http://Twitter.com/NBC\nNBC Tumblr: http://nbctv.tumblr.com/\nNBC Google+: https://plus.google.com/+NBC/posts\n\nThe Tonight Show Starring Jimmy Fallon features hilarious highlights from the show including: comedy sketches, music parodies, celebrity interviews, ridiculous games, and, of course, Jimmy's Thank You Notes and hashtags! You'll also find behind the scenes videos and other great web exclusives.\n\nMigos: Stir Fry\nhttp://www.youtube.com/fallontonight"
14490,dAyg7C2-mjQ,2018-01-27,usa gymnastics + larry nassar | i am disgusted.,Shawn Johnson East,22,2018-01-23 01:49:36+00:00,"shawn johnson|""shawn east""|""shawn johnson east""|""andrew east""|""larry nassar""|""nassar""|""aly raisman""|""jordyn wieber""|""gymnastics""|""gymnast""|""abuse""|""sexual abuse""|""usag""|""usa gymnastics""|""shawn and andrew""|""olympics""|""olympian""|""nfl""|""doctors""",452375,12184,389,969,https://i.ytimg.com/vi/dAyg7C2-mjQ/default.jpg,False,False,False,"Subscribe for weekly videos ▶ http://bit.ly/sjofficial\n\nThis was the hardest video I have ever had to make, but I had to make it. Gymnastics was a huge part of my life and I want to make sure other children are able to enjoy the sport. We need protection from people like Larry Nassar and we need to change the systems and guidelines that are in place. \n\nFAN MAIL ADDRESS: \nShawn and Andrew East\n750 N San Vicente Blvd., \nEast Tower, 11th Floor, \nLos Angles, CA 90069\n\nFollow My Instagram ▶ http://www.instagram.com/ShawnJohnson\nLike the Facebook page! ▶ http://www.facebook.com/ShawnJohnson\nFollow My Twitter ▶ http://www.twitter.com/ShawnJohnson\nSnapchat! ▶ @ShawneyJ\n\nFollow AndrewsTwitter ▶ http://www.twitter.com/AndrewDEast\nFollow My Instagram ▶ http://www.instagram.com/AndrewDEast\nLike the Facebook page! ▶ http://www.facebook.com/AndrewDEast\nSnapchat! ▶ @AndrewDEast"
14528,dPcclBGKAMw,2018-01-27,Joey Bada$$ covers Prince 'When Thugs Cry' for Like A Version,triple j,24,2018-01-19 00:47:18+00:00,"like a version|""when doves cry""",264915,10748,139,563,https://i.ytimg.com/vi/dPcclBGKAMw/default.jpg,False,False,False,"Joey Bada$$ put his own spin on a Prince classic 'When Doves Cry' for triple j's Like A Version. \n\nLike A Version is a segment on Australian radio station triple j. Every Friday morning a musician or band comes into the studio to play one of their own songs and a cover of a song they love. \n\nSince 2004, many artists have participated, including Tame Impala, Childish Gambino, Lorde, Mark Ronson, Halsey, Arctic Monkeys, Alt-J, Sarah Blasko, Bon Iver and Hilltop Hoods. You can watch past sessions here: http://tripj.net/ZMSMjL \n\nYou can watch Like A Versions ad-free at http://www.triplej.net.au"
14461,e2ExvdtmIyU,2018-01-27,The Breakfast Club Addresses Backlash After Amara La Negra Interview,Breakfast Club Power 105.1 FM,24,2018-01-23 13:48:31+00:00,"the breakfast club|""power1051""|""celebrity news""|""radio""|""video""|""interview""|""angela yee""|""charlamagne tha god""|""dj envy""|""amara la negra""",389668,2715,5671,5107,https://i.ytimg.com/vi/e2ExvdtmIyU/default.jpg,False,False,False,► Listen LIVE: http://power1051fm.com/\n► Facebook: https://www.facebook.com/Power1051NY/\n► Twitter: https://twitter.com/power1051/\n► Instagram: https://www.instagram.com/power1051/
14532,eACohWVwTOc,2018-01-27,The Chainsmokers - Sick Boy,ChainsmokersVEVO,10,2018-01-17 15:00:02+00:00,"Dance|""Disruptor Records/Columbia""|""Sick Boy""|""The Chainsmokers""",21365490,629721,20407,31253,https://i.ytimg.com/vi/eACohWVwTOc/default.jpg,False,False,False,Sick Boy Out Now: http://smarturl.it/SickBoy\n\nDirected by Brewer\n \nFollow The Chainsmokers:\nhttp://www.youtube.com/thechainsmokers \nhttp://www.twitter.com/thechainsmokers \nhttp://www.facebook.com/thechainsmokers\nhttp://www.instagram.com/thechainsmokers\nhttp://www.soundcloud.com/thechainsmokers
14401,eEDZuFw34YM,2018-01-27,What If Your Airplane Door Burst Open Mid-Flight?,AsapSCIENCE,28,2018-01-25 17:00:04+00:00,"Can a plane door open mid flight?|""Emergency door opens""|""Emergency oxygen system""|""oxygen masks""|""gravitational pull""|""survival at high altitudes""|""atmospheric pressure""|""What Happens When a Plane's Cabin Depressurizes""|""Fasten Your Seat belt""|""Airplane safety""|""airplane crash survival""|""hypoxia""|""plane oxygen reserves""|""can airplane windows break""|""are airplane windows bullet proof""|""enjoy your flight""|""are cars more dangerous than planes?""",879677,25197,752,1779,https://i.ytimg.com/vi/eEDZuFw34YM/default.jpg,False,False,False,"Flying may be more horrifying than you think.\nWatch Our Latest Videos! https://www.youtube.com/watch?v=-oCQn2VkStI&index=3&list=UUC552Sd-3nyi_tk2BudLUzA\nSubscribe for more science! http://bit.ly/asapsci\n\nCreated by: Mitchell Moffit and Gregory Brown\nWritten by: Amanda Edward, Rachel Salt, Greg Brown & Mitch Moffit\nIllustrated by: Max Simmons\nEdited by: Sel Ghebrehiwot\n\nFOLLOW US!\nInstagram and Twitter: @whalewatchmeplz and @mitchellmoffit \nClickable: http://bit.ly/16F1jeC and http://bit.ly/15J7ube\n\nAsapINSTAGRAM: https://instagram.com/asapscience/\nSnapchat: realasapscience\nFacebook: http://facebook.com/AsapSCIENCE\nTwitter: http://twitter.com/AsapSCIENCE\nTumblr: http://asapscience.tumblr.com\n\nSNAPCHAT US 'whalewatchmeplz' and 'pixelmitch'\n\nCreated by Mitchell Moffit (twitter @mitchellmoffit) and Gregory Brown (twitter @whalewatchmeplz).\n\nSend us stuff!\n\nASAPSCIENCE INC.\nP.O. Box 93, Toronto P\nToronto, ON, M5S2S6\n\nFurther Reading --\n[1] http://www.npl.co.uk/reference/faqs/why-does-atmospheric-pressure-change-with-altitude-(faq-pressure) \n[2] https://www.princeton.edu/~oa/safety/altitude.html \n[3] http://time.com/4901296/why-do-your-ears-pop-on-airplanes/ \n[4] http://www.traveller.com.au/why-planes-fly-at-35000-feet-the-reason-for-high-altitude-flights-guxhc9 \n[5] https://www.usatoday.com/story/travel/columnist/cox/2014/02/02/maximum-altitude-airlines-concorde/5165635/ \n[6] http://www.flyingmag.com/how-it-works-bleed-air \n[7] https://www.faa.gov/tv/?mediaId=466 \n[8] http://www.skycargo.com/english/about-us/our-fleet/ \n[9] http://uk.businessinsider.com/what-happens-if-you-open-a-plane-door-mid-flight-2017-7 \n[10] http://www.telegraph.co.uk/travel/travel-truths/What-happens-if-you-open-the-plane-door-during-a-flight/ \n[11] http://www.nationalgeographic.com/animals/mammals/a/african-elephant/ \n[12] https://www.washingtonpost.com/lifestyle/travel/qanda-a-virgin-atlantic-flight-attendant-explains-the-secrets-of-flying \n[13] https://www.huffingtonpost.com/quora/is-it-possible-for-a-huma_b_2334080.html \n[14] https://www.youtube.com/watch?v=7rXGRPMD-GQ \n[15] http://news.nationalgeographic.com/news/2013/05/130528-airplane-door-open-midflight-pilot-eject/ \n[16] https://www.airspacemag.com/flight-today/how-things-work-cabin-pressure-2870604/ \n[17] http://fortune.com/2017/07/25/can-airplane-doors-open-mid-flight/ \n[18] https://www.faa.gov/pilots/training/airman_education/media/ac%2061-107a.pdf \n[19] http://www.brainstuffshow.com/blogs/how-airplane-cabin-pressurization-works-keeping-you-comfortable-in-the-death-zone-at-33000-feet.htm \n[20] http://content.time.com/time/magazine/article/0,9171,149181,00.html \n[21] http://adventure.howstuffworks.com/skydiving1.htm \n[22] http://fortune.com/2017/07/20/are-airplanes-safer-than-cars/ \n[23] http://www.nsc.org/learn/safety-knowledge/Pages/injury-facts-chart.aspx\n\nCan a plane door open mid flight?  Emergency door opens Emergency oxygen system oxygen masks gravitational pull survival at high altitudes atmospheric pressure What Happens When a Plane's Cabin Depressurizes Fasten Your Seat belt Airplane safety airplane crash survival hypoxia plane oxygen reserves can airplane windows break are airplane windows bullet proof enjoy your flight are cars more dangerous than planes?"
